


.DATE		07 ? 93
.STYLE		PRINTED
	51 40
	52 37
	52 34
	51 29
	51 25
	50 22
	50 18
	50 15
	49 12
	49 9
	50 6
	53 4
	56 3
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	27 34
	29 37
	33 38
	37 38
	40 39
	43 37
	44 34
	46 31
	46 28
	44 25
	41 23
	40 20
	36 16
	33 14
	30 12
	26 11
	23 11
	20 10
	17 10
	14 9
	15 8
.PEN_UP
.PEN_DOWN
	64 37
	61 37
	58 36
	55 35
	52 35
	49 33
	46 30
	45 27
	44 24
	44 21
	44 18
	45 15
	46 11
	49 9
	51 6
	52 3
	56 1
	59 0
	62 0
	65 0
	69 0
	73 1
	76 2
	79 2
.PEN_UP
.PEN_DOWN
	30 74
	32 71
	33 67
	33 63
	33 60
	33 57
	36 53
	37 49
	40 47
	43 46
	46 47
	48 50
	50 53
	51 56
	52 59
	54 62
	55 65
	57 69
	57 73
	58 76
	58 79
	57 76
	56 73
	56 70
	55 66
	55 63
	55 60
	55 57
	55 54
	55 51
	55 48
	56 44
	56 41
	57 37
	58 34
	58 31
	58 28
	58 25
	58 22
	58 19
	58 16
	58 13
	58 9
	58 6
	55 4
	52 3
	49 1
	46 0
	43 0
	40 3
	37 4
	35 7
	32 9
	30 12
	30 15
	31 18
	33 21
	36 21
	39 21
	42 23
	43 23
.PEN_UP
.PEN_DOWN
	28 40
	31 41
	34 41
	37 41
	41 41
	44 41
	47 42
	50 42
	53 42
	56 42
	60 42
	63 42
	60 40
	57 38
	56 35
	51 33
	50 30
	47 28
	45 25
	42 22
	39 19
	36 16
	33 13
	30 11
	33 11
	36 11
	39 10
	44 9
	47 8
	51 8
	54 6
	57 6
	60 5
	65 2
	68 1
	71 0
	71 1
.PEN_UP
.PEN_DOWN
	21 27
	24 27
	27 27
	30 27
	34 26
	38 25
	43 25
	46 25
	50 25
	54 24
	59 23
	63 22
	66 21
	66 20
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	26 75
	27 72
	28 69
	29 66
	30 63
	30 59
	30 55
	31 52
	31 48
	32 44
	32 41
	33 37
	33 33
	34 30
	34 26
	34 23
	34 20
	34 17
	35 14
	35 11
	34 8
	33 5
	31 5
.PEN_UP
.PEN_DOWN
	18 34
	22 35
	26 35
	31 35
	34 35
	38 35
	41 35
	45 34
	48 33
	51 32
	54 29
	54 26
	55 23
	55 20
	55 17
	54 14
	51 11
	48 10
	46 7
	43 6
	40 4
	36 3
	33 2
	30 1
	27 0
	24 0
	21 0
	18 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	45 80
	45 76
	45 72
	45 69
	45 66
	45 63
	45 57
	45 54
	45 49
	46 44
	46 40
	46 37
	46 33
	47 29
	47 25
	48 20
	48 16
	48 13
	48 10
	48 7
	47 3
	46 0
	47 3
	48 6
	49 9
	49 12
	49 16
	49 19
	50 23
	50 26
	49 29
	49 32
	46 34
	43 37
	40 39
	37 41
	34 43
	31 43
	28 43
	25 41
	22 38
	21 35
	19 31
	19 28
	18 25
	17 22
	16 19
	16 16
	16 13
	19 10
	21 7
	24 6
	27 3
	31 2
	35 2
	40 2
	43 2
	46 3
	49 4
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	44 67
	44 70
	44 73
	43 76
	40 77
	37 77
	34 77
	31 76
	29 73
	28 70
	26 67
	25 63
	25 60
	26 57
	26 54
	29 52
	31 49
	34 47
	37 46
	40 45
	44 47
	47 48
	47 51
	48 54
	50 57
	51 61
	52 64
	53 67
	53 70
	53 73
	53 70
	53 66
	53 62
	53 59
	53 56
	53 52
	54 49
	54 45
	55 42
	55 39
	56 36
	57 32
	58 28
	59 25
	59 22
	59 19
	59 16
	59 12
	59 9
	59 6
	56 4
	55 1
	52 0
	48 3
	45 4
	42 6
	39 8
	36 11
	34 14
	33 18
	33 21
	32 24
	32 27
	33 30
	36 31
	40 33
	44 34
	47 35
	50 35
	53 35
	55 36
.PEN_UP
.PEN_DOWN
	16 0
	19 1
	23 4
	26 5
	27 8
	30 9
	33 11
	36 14
	39 17
	42 20
	43 23
	46 26
	47 29
	49 32
	51 36
	53 40
	54 43
	54 46
	56 50
	57 53
	58 56
	58 59
	57 62
	56 65
	55 68
	53 71
	50 70
	47 68
	44 67
	44 64
	42 61
	42 58
	41 55
	41 52
	41 48
	41 45
	41 41
	41 38
	41 35
	41 32
	41 29
	41 26
	41 23
	42 20
	42 17
	42 13
	42 10
	41 7
	42 10
	43 13
	45 17
	46 20
	47 23
	48 26
	50 29
	52 32
	55 34
	58 35
	61 36
	64 33
	64 30
	63 27
	62 23
	62 20
	61 17
	61 14
	60 11
	60 8
	62 5
	65 3
	68 3
	73 3
	76 3
	79 5
	82 6
	83 7
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	10 49
	13 49
	16 51
	20 53
	23 55
	26 55
	29 54
	31 51
	33 48
	34 45
	35 41
	35 37
	36 34
	36 30
	37 26
	37 23
	37 20
	37 16
	37 13
	36 10
	36 6
	35 3
	35 0
	35 3
	35 6
	35 9
	35 12
	36 16
	37 19
	38 22
	38 26
	38 29
	40 32
	43 35
	43 39
	46 41
	47 44
	50 45
	53 47
	56 46
	57 43
	59 40
	60 35
	60 31
	60 27
	60 24
	60 21
	60 18
	60 15
	60 12
	60 15
	60 18
	60 21
	60 24
	61 28
	61 31
	62 35
	62 39
	64 42
	66 45
	68 48
	71 49
	74 50
	77 49
	78 46
	78 41
	80 38
	80 35
	80 31
	81 28
	81 25
	82 22
	82 19
	83 19
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	58 58
	58 61
	56 64
	53 66
	50 67
	45 66
	42 64
	39 61
	37 58
	36 55
	35 51
	35 48
	36 44
	39 40
	42 38
	45 37
	48 36
	51 36
	54 38
	56 41
	58 44
	60 48
	60 52
	60 55
	60 58
	60 61
	57 58
	57 55
	56 52
	55 49
	55 46
	55 42
	54 39
	54 35
	54 32
	54 28
	54 25
	54 22
	54 19
	54 16
	54 13
	54 9
	54 6
	54 3
	54 0
	58 0
	62 1
	65 2
	69 5
	71 8
	72 11
	73 15
	73 19
	74 23
	74 26
	73 29
	70 32
	67 34
	64 34
	61 35
	58 35
	59 35
.PEN_UP
.PEN_DOWN
	35 43
	37 39
	38 36
	38 33
	40 29
	41 24
	41 21
	41 18
	41 15
	41 12
	40 9
	39 6
	39 3
	37 0
	36 3
	36 6
	37 10
	37 13
	38 16
	38 19
	40 22
	40 25
	44 29
	45 32
	48 33
	51 35
	54 36
	57 35
	59 32
	60 32
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	30 34
	31 31
	31 27
	32 24
	33 21
	34 16
	36 13
	37 10
	41 8
	44 10
	46 13
	47 16
	48 20
	51 23
	52 26
	53 30
	53 33
	53 36
	53 40
	54 43
	54 40
	54 37
	53 34
	53 30
	53 26
	53 23
	53 20
	53 17
	53 14
	53 11
	54 8
	55 5
	56 2
	59 0
	62 1
	64 3
.PEN_UP
.PEN_DOWN
	17 28
	19 31
	22 34
	25 35
	28 35
	31 34
	33 31
	34 27
	33 24
	33 21
	32 18
	31 15
	31 12
	30 9
	30 6
	32 3
	35 1
	38 0
	41 1
	44 3
	46 6
	48 9
	48 13
	49 17
	49 21
	49 25
	48 28
	45 31
	42 33
	45 35
	48 35
	51 34
	54 34
	57 34
	60 34
.PEN_UP
.PEN_DOWN
	27 15
	26 18
	26 21
	26 24
	27 27
	29 30
	33 32
	36 32
	38 28
	38 25
	37 22
	37 19
	37 16
	37 13
	37 10
	37 6
	39 3
	42 3
	45 3
	46 6
	47 9
	48 13
	48 17
	48 20
	48 24
	49 27
	49 30
	50 33
	53 32
	53 29
	53 26
	53 23
	52 19
	52 15
	51 12
	51 9
	52 6
	53 3
	56 0
	59 1
	61 4
	63 7
	64 10
	65 13
	66 16
	66 19
	66 22
	66 25
	65 28
	63 31
	60 33
	63 35
	67 34
	72 34
	75 34
	77 33
.PEN_UP
.PEN_DOWN
	18 21
	20 24
	23 25
	26 26
	29 27
	32 27
	35 27
	38 27
	41 27
	44 26
	44 23
	44 20
	44 17
	44 14
	40 12
	38 8
	37 5
	35 2
	32 1
	33 0
.PEN_UP
.PEN_DOWN
	65 38
	62 37
	59 35
	57 32
	54 29
	52 26
	50 23
	50 20
	49 16
	49 13
	49 10
	49 6
	49 3
	52 2
	55 2
	58 1
	61 1
	64 1
	67 2
.PEN_UP
.PEN_DOWN
	30 73
	30 70
	30 67
	28 64
	28 60
	28 57
	28 54
	30 50
	33 47
	36 45
	40 48
	43 52
	45 56
	46 59
	48 62
	49 65
	51 70
	51 73
	52 76
	52 79
	51 76
	51 73
	51 70
	51 67
	51 64
	51 61
	51 58
	51 54
	51 50
	51 47
	50 44
	50 41
	50 37
	50 34
	51 31
	51 28
	51 24
	51 21
	51 18
	51 14
	50 11
	50 8
	49 5
	48 1
	45 0
	42 2
	39 4
	36 5
	33 6
	30 7
	26 8
	23 11
	22 15
	22 18
	25 21
	28 23
	32 25
	36 27
	39 27
	42 28
	45 28
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	44 84
	44 81
	44 75
	44 72
	43 69
	43 65
	42 61
	41 57
	39 51
	37 47
	36 44
	34 40
	33 37
	32 34
	30 29
	29 25
	27 21
	27 18
	26 15
	25 11
	23 8
	22 5
	24 4
.PEN_UP
.PEN_DOWN
	43 79
	45 75
	46 72
	49 68
	51 65
	52 62
	54 59
	55 55
	57 52
	60 49
	63 46
	65 43
	66 40
	66 36
	69 32
	71 29
	73 25
	75 22
	78 17
	80 13
	83 11
	84 7
	86 4
	88 0
	88 3
	86 5
.PEN_UP
.PEN_DOWN
	37 40
	40 38
	44 38
	47 38
	51 38
	55 38
	58 38
	62 38
	65 39
	69 39
	72 39
	69 40
	67 40
.PEN_UP
.PEN_DOWN
	26 95
	27 92
	28 88
	28 85
	28 80
	30 77
	30 74
	30 71
	30 68
	31 65
	31 61
	32 58
	32 53
	33 50
	33 46
	34 40
	34 36
	35 31
	35 28
	35 25
	35 20
	36 16
	37 13
	37 10
	37 6
	37 3
	37 0
	37 3
	36 7
	36 10
.PEN_UP
.PEN_DOWN
	13 75
	16 78
	19 80
	22 82
	26 83
	29 85
	33 87
	37 89
	41 90
	44 91
	48 92
	52 92
	55 91
	58 89
	60 86
	61 83
	60 80
	57 77
	54 74
	52 71
	49 68
	46 66
	42 61
	39 58
	36 56
	33 52
	35 55
	39 56
	43 58
	46 59
	50 60
	53 62
	57 62
	60 62
	63 63
	66 61
	67 58
	70 55
	70 52
	71 49
	71 44
	71 41
	70 38
	69 35
	68 31
	67 28
	64 26
	61 23
	58 20
	55 20
	52 19
	49 18
	43 17
	40 16
	36 16
	32 16
	29 16
	26 16
	23 16
	20 17
	23 18
	26 18
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	34 73
	37 72
	39 69
	40 66
	40 63
	42 59
	42 55
	43 50
	44 47
	44 44
	45 40
	45 35
	46 32
	46 26
	46 23
	46 20
	46 17
	47 13
	47 9
	47 3
	47 0
	47 2
.PEN_UP
.PEN_DOWN
	20 70
	24 72
	28 72
	31 73
	36 73
	39 73
	43 73
	49 72
	54 72
	58 72
	63 71
	66 71
	69 70
	72 70
	76 68
	79 66
	81 63
	83 60
	83 57
	83 54
	83 51
	83 48
	83 45
	83 42
	81 39
	81 36
	81 32
	80 29
	79 25
	78 21
	75 18
	72 15
	70 12
	67 10
	64 9
	60 6
	57 4
	54 3
	51 3
	47 1
	44 1
	41 1
	37 1
	34 1
	31 1
	27 1
	24 2
	21 2
	23 3
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	65 68
	66 71
	64 74
	62 77
	59 78
	56 80
	53 82
	50 83
	47 83
	44 82
	41 81
	37 78
	35 75
	33 72
	30 70
	30 67
	29 64
	29 61
	29 57
	28 54
	28 51
	28 47
	28 43
	29 39
	29 36
	31 32
	32 28
	34 24
	34 21
	36 18
	39 16
	42 16
	45 16
	48 16
	51 17
	54 18
	57 19
	61 22
	66 26
	68 29
	67 30
.PEN_UP
.PEN_DOWN
	39 46
	42 46
	48 46
	52 45
	56 45
	59 45
	63 45
	66 45
	69 45
	73 45
	76 46
	79 47
	80 47
.PEN_UP
.PEN_DOWN
	60 43
	61 40
	62 35
	62 32
	62 29
	62 25
	63 21
	63 18
	64 15
	64 12
	65 9
	66 6
	66 3
	66 0
	67 0
.PEN_UP
.PEN_DOWN
	35 81
	38 79
	38 76
	39 72
	39 69
	40 64
	40 61
	40 58
	40 54
	40 51
	39 48
	39 45
	38 42
	38 38
	38 35
	38 32
	39 29
	39 26
	39 23
	38 20
	38 17
	39 17
.PEN_UP
.PEN_DOWN
	68 77
	65 78
	68 80
	68 83
	69 80
	69 76
	69 72
	69 68
	70 65
	70 62
	70 59
	70 56
	70 51
	70 48
	70 45
	70 42
	70 38
	71 35
	72 32
	73 28
	74 24
	74 21
	73 18
	73 15
	72 12
	72 9
	72 6
	73 3
	74 0
	74 3
	74 4
.PEN_UP
.PEN_DOWN
	43 34
	46 35
	49 35
	52 36
	55 36
	58 37
	61 38
	64 38
	68 38
	72 39
	75 39
	75 37
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	30 73
	32 70
	33 67
	34 62
	35 58
	36 55
	36 52
	36 49
	37 42
	37 38
	38 35
	38 31
	38 27
	39 24
	39 20
	39 15
	39 12
	39 9
	39 6
	39 3
	39 0
	38 2
.PEN_UP
.PEN_DOWN
	62 72
	58 68
	57 65
	55 62
	53 59
	51 56
	50 53
	47 50
	46 45
	45 42
	42 40
	39 37
	36 34
	33 31
	30 28
	30 31
	33 33
	36 35
	39 36
	42 36
	45 36
	48 33
	51 31
	54 29
	57 26
	60 23
	62 20
	66 17
	68 14
	71 11
	73 8
	75 4
	78 2
	81 1
	83 0
.PEN_UP
.PEN_DOWN
	18 47
	21 49
	24 52
	29 53
	31 56
	34 57
	37 61
	39 64
	41 68
	44 70
	45 73
	46 76
	47 82
	44 82
	43 79
	39 73
	39 70
	38 67
	38 64
	37 60
	37 55
	37 52
	37 49
	36 46
	36 42
	36 37
	35 34
	35 31
	35 28
	35 25
	35 22
	35 18
	34 15
	33 12
	32 8
	31 5
	28 3
	24 2
	21 1
	18 0
	15 1
	15 5
	15 8
	18 10
	21 10
	24 11
	27 11
	30 10
	33 10
	36 10
	39 10
	44 7
	47 6
	50 5
	53 4
	56 4
	59 5
	62 5
.PEN_UP
.PEN_DOWN
	14 80
	14 77
	14 73
	14 70
	14 64
	14 59
	14 56
	14 52
	14 48
	14 44
	14 41
	14 37
	14 34
	14 30
	14 27
	15 24
	15 20
	15 17
	15 14
	15 11
	15 8
	15 5
	15 8
	15 11
.PEN_UP
.PEN_DOWN
	12 75
	15 72
	18 69
	21 66
	21 63
	25 60
	27 57
	30 54
	34 51
	37 50
	40 50
	43 52
	44 55
	46 58
	47 62
	50 65
	50 68
	50 71
	53 74
	53 77
	55 80
	56 83
	58 79
	58 76
	58 73
	58 70
	58 64
	58 61
	58 56
	57 52
	57 49
	57 45
	57 41
	57 36
	56 33
	56 29
	55 25
	56 22
	56 19
	56 16
	57 12
	57 9
	57 6
	57 3
	58 0
	58 1
.PEN_UP
.PEN_DOWN
	30 76
	30 72
	30 67
	30 63
	30 60
	30 57
	30 53
	30 49
	30 46
	29 43
	29 36
	28 33
	28 30
	28 27
	28 24
	28 21
	28 17
	28 13
	28 10
	29 7
	29 4
	29 1
	28 4
	29 4
.PEN_UP
.PEN_DOWN
	28 68
	30 65
	32 62
	35 60
	37 55
	40 54
	42 50
	44 46
	48 45
	49 42
	52 38
	55 33
	57 29
	60 26
	61 23
	61 20
	64 18
	65 15
	67 11
	70 9
	70 12
.PEN_UP
.PEN_DOWN
	63 76
	63 73
	64 70
	64 66
	66 62
	66 58
	66 54
	68 48
	68 44
	69 39
	69 34
	69 31
	69 28
	70 23
	71 20
	71 17
	71 13
	71 9
	71 6
	71 3
	72 0
	72 1
.PEN_UP
.PEN_DOWN
	48 85
	45 86
	42 86
	39 85
	36 82
	31 78
	30 75
	29 71
	27 67
	26 64
	25 60
	25 57
	24 54
	24 51
	24 47
	23 44
	23 40
	23 37
	23 34
	23 31
	23 28
	24 24
	25 21
	27 18
	28 15
	30 12
	31 9
	32 6
	33 3
	36 1
	39 0
	42 1
	46 4
	48 7
	51 10
	54 13
	58 16
	59 20
	62 22
	62 26
	64 29
	66 32
	68 36
	69 39
	70 42
	71 45
	72 49
	73 52
	73 56
	73 59
	71 62
	70 65
	70 68
	68 71
	66 74
	63 77
	60 79
	57 81
	54 82
	51 84
	48 85
	45 85
	42 86
	42 82
	43 82
.PEN_UP
.PEN_DOWN
	26 83
	28 80
	28 76
	29 73
	29 69
	29 66
	29 62
	29 58
	28 55
	28 50
	28 47
	28 41
	28 38
	28 34
	28 31
	28 28
	28 25
	28 22
	27 19
	27 15
	27 12
	26 9
	26 6
	26 3
	26 0
	26 3
	25 2
.PEN_UP
.PEN_DOWN
	26 78
	26 81
	28 84
	31 85
	34 85
	37 85
	40 86
	43 86
	46 85
	49 83
	52 82
	55 79
	58 76
	58 73
	59 70
	59 67
	59 64
	59 61
	59 58
	55 55
	52 53
	49 52
	45 50
	41 50
	38 49
	35 48
	31 48
	28 48
	25 47
	28 46
	31 48
	36 50
	41 50
	46 51
	47 52
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	35 79
	35 83
	35 86
	35 83
	35 80
	35 76
	36 73
	37 70
	37 66
	37 63
	37 59
	37 54
	38 50
	38 45
	38 42
	39 39
	39 35
	39 32
	39 28
	39 23
	39 19
	39 16
	40 12
	40 9
	40 6
	41 2
	38 1
.PEN_UP
.PEN_DOWN
	34 83
	37 84
	40 85
	43 85
	47 85
	50 85
	53 84
	57 84
	61 82
	64 80
	67 79
	70 76
	73 74
	74 71
	74 68
	73 65
	73 62
	72 59
	70 56
	67 53
	64 50
	60 48
	57 47
	54 45
	51 44
	48 43
	44 42
	41 40
	38 38
	35 42
	35 45
	38 46
	41 45
	45 44
	48 42
	52 39
	55 35
	58 33
	60 30
	63 26
	67 24
	69 21
	71 18
	74 16
	76 13
	80 12
	82 9
	83 6
	86 5
	87 2
	90 0
	93 0
.PEN_UP
.PEN_DOWN
	65 74
	63 77
	59 79
	55 79
	52 78
	49 77
	46 76
	45 73
	43 70
	42 67
	41 64
	41 61
	43 58
	46 56
	49 55
	52 54
	55 54
	58 53
	61 51
	64 50
	67 47
	69 44
	72 41
	72 38
	73 35
	74 32
	74 29
	75 26
	76 23
	75 19
	75 16
	73 13
	72 10
	70 7
	67 5
	64 4
	61 1
	58 0
	55 0
	52 0
	49 1
	45 2
	42 3
	38 4
	35 5
	32 6
	30 9
	27 10
	24 12
	22 15
	20 18
	20 21
	20 24
	24 25
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	16 80
	18 83
	21 83
	24 82
	26 79
	28 76
	29 72
	29 69
	30 66
	30 63
	30 59
	30 56
	30 52
	31 49
	31 46
	31 43
	31 40
	31 36
	32 33
	33 30
	34 26
	34 21
	35 18
	35 15
	36 12
	37 9
	38 6
	38 3
	41 2
	44 0
	47 0
	50 2
	51 5
	52 8
	54 11
	54 14
	55 17
	55 20
	57 23
	57 26
	57 29
	58 34
	58 37
	59 41
	59 45
	59 48
	60 51
	60 54
	60 57
	60 60
	58 63
	58 66
	58 69
	58 72
	57 75
	55 79
	55 82
	55 85
	57 85
.PEN_UP
.PEN_DOWN
	21 83
	21 80
	21 76
	21 73
	21 69
	21 66
	21 63
	21 58
	21 54
	20 50
	20 46
	20 42
	20 39
	20 36
	20 33
	20 30
	20 27
	21 24
	21 21
	21 18
	22 15
	22 12
	22 9
	23 6
	24 3
	27 5
	28 8
	30 11
	32 14
	33 17
	35 20
	36 24
	36 27
	37 30
	38 33
	39 36
	41 39
	43 36
	43 33
	43 30
	44 26
	44 23
	45 19
	47 16
	48 13
	48 9
	49 6
	50 3
	52 0
	55 0
	56 3
	59 6
	61 9
	62 12
	63 16
	64 19
	66 25
	67 29
	68 32
	68 36
	69 40
	70 43
	70 46
	71 49
	72 52
	73 56
	73 60
	74 63
	74 67
	75 70
	76 74
	76 77
	76 80
	76 83
	77 86
	78 83
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	27 79
	31 79
	34 79
	38 79
	41 79
	44 80
	48 80
	52 80
	55 80
	59 82
	62 82
	65 82
	68 82
	74 83
	71 76
	69 73
	67 69
	67 66
	64 63
	62 59
	62 56
	62 53
	59 52
	58 48
	56 44
	54 40
	52 37
	50 34
	48 31
	48 28
	46 25
	44 21
	43 18
	42 15
	40 10
	38 7
	35 5
	34 2
	31 0
	34 0
	37 0
	43 1
	47 1
	51 3
	54 3
	59 3
	63 3
	66 2
	69 2
	74 2
	77 1
.PEN_UP
.PEN_DOWN
	28 32
	31 32
	35 32
	38 31
	41 31
	45 31
	48 31
	51 31
	55 31
	58 31
	61 31
	66 31
	69 31
	72 31
	75 30
	77 30
.PEN_UP
.PEN_DOWN
	46 74
	45 71
	45 67
	45 63
	44 59
	44 56
	44 51
	42 48
	42 43
	42 37
	41 34
	39 29
	39 26
	38 22
	37 18
	37 13
	37 9
	36 6
	36 3
	35 0
	35 3
.PEN_UP
.PEN_DOWN
	45 68
	45 65
	47 61
	48 57
	49 54
	49 51
	51 48
	52 44
	55 38
	56 35
	57 31
	58 27
	60 24
	62 21
	63 18
	65 15
	66 12
	68 9
	69 6
	69 7
.PEN_UP
.PEN_DOWN
	43 33
	46 33
	50 33
	53 33
	56 33
	59 34
	62 34
	63 34
.PEN_UP
.PEN_DOWN
	30 72
	30 69
	30 66
	31 63
	32 60
	32 56
	32 53
	32 50
	32 46
	32 42
	32 38
	32 35
	32 32
	32 29
	33 26
	33 23
	33 19
	33 16
	33 13
	34 10
	34 7
	34 4
	35 1
	35 5
	35 8
.PEN_UP
.PEN_DOWN
	21 66
	24 67
	30 68
	33 68
	36 68
	40 68
	43 67
	46 67
	49 67
	53 67
	56 65
	59 63
	62 62
	65 59
	66 56
	65 53
	62 50
	58 47
	55 44
	52 42
	49 40
	46 38
	42 36
	37 34
	34 34
	31 33
	34 34
	37 36
	40 36
	43 37
	46 37
	49 37
	52 37
	56 37
	59 38
	63 37
	66 37
	69 36
	71 33
	74 31
	76 28
	76 25
	76 22
	76 19
	76 16
	76 13
	74 10
	73 7
	71 4
	67 2
	63 1
	59 0
	56 0
	53 0
	49 0
	46 0
	43 0
	40 0
	36 0
	33 0
	31 3
	30 3
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	23 80
	27 80
	30 79
	35 79
	39 79
	43 79
	47 79
	50 79
	54 79
	57 79
	61 79
	64 79
.PEN_UP
.PEN_DOWN
	45 77
	46 74
	46 71
	46 68
	47 65
	47 62
	48 59
	49 55
	49 51
	49 48
	49 45
	49 41
	49 38
	49 35
	49 31
	49 28
	49 24
	49 21
	49 18
	48 15
	47 12
	45 8
	41 6
	38 4
	35 2
	32 0
	29 1
	26 2
	23 3
	20 4
	17 6
	20 8
.PEN_UP
.PEN_DOWN
	31 79
	31 76
	31 72
	31 68
	31 64
	31 58
	31 54
	31 51
	31 48
	31 44
	31 40
	31 37
	31 34
	31 31
	31 28
	32 25
	32 22
	32 19
	33 16
	33 13
	33 10
	33 6
	33 3
	31 0
	31 3
	31 6
	33 7
.PEN_UP
.PEN_DOWN
	62 77
	60 74
	59 70
	57 65
	55 62
	51 57
	49 53
	47 50
	45 47
	42 43
	39 40
	35 38
	30 35
	27 34
	28 37
	30 41
	33 42
	36 42
	39 39
	42 37
	44 34
	47 32
	49 29
	51 26
	52 23
	54 20
	56 17
	57 14
	59 11
	60 8
	62 5
	64 2
	67 1
	70 0
	72 0
.PEN_UP
.PEN_DOWN
	22 51
	25 53
	29 54
	32 54
	35 56
	38 58
	40 61
	43 64
	46 67
	47 70
	49 73
	49 76
	50 79
	49 82
	46 82
	44 78
	41 74
	41 70
	40 67
	40 64
	40 61
	40 58
	40 55
	39 52
	39 49
	39 46
	39 43
	39 40
	39 36
	39 33
	39 30
	39 25
	38 21
	38 17
	37 14
	36 11
	33 9
	30 6
	28 3
	25 1
	22 0
	19 0
	16 2
	15 5
	14 8
	16 11
	19 11
	22 11
	26 10
	29 9
	32 7
	35 6
	38 4
	41 4
	44 3
	47 3
	50 3
	53 3
	56 4
	60 4
	63 6
	66 6
	70 7
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	24 73
	24 70
	24 66
	24 62
	24 59
	24 55
	24 52
	24 48
	24 44
	24 39
	24 34
	24 31
	23 28
	23 25
	22 22
	21 17
	21 14
	21 11
	20 8
	20 5
	20 6
.PEN_UP
.PEN_DOWN
	23 69
	25 65
	26 62
	27 58
	28 55
	30 51
	31 48
	32 45
	35 42
	37 39
	37 36
	39 32
	40 28
	41 25
	43 22
	43 19
	45 16
	47 13
	49 13
.PEN_UP
.PEN_DOWN
	67 82
	65 78
	64 75
	63 71
	61 65
	61 62
	61 59
	60 55
	59 51
	59 47
	59 43
	57 39
	57 35
	56 31
	56 28
	55 25
	55 21
	55 18
	55 15
	54 12
	54 9
	54 6
	54 3
	53 0
	53 1
.PEN_UP
.PEN_DOWN
	43 82
	40 84
	37 85
	34 85
	31 82
	29 79
	27 75
	25 72
	25 69
	24 66
	22 62
	22 59
	22 56
	22 53
	21 50
	20 47
	20 44
	20 41
	20 38
	20 35
	21 32
	22 28
	22 25
	23 22
