


.DATE		Aug. 92
.STYLE		PRINTED
	36 22
	35 18
	38 20
	42 23
	45 24
	48 24
	51 22
	54 19
	54 16
	56 10
	56 7
	56 4
	53 1
	49 0
	45 0
	42 1
	39 3
	36 6
	36 8
.PEN_UP
.PEN_DOWN
	50 20
	47 21
	44 21
	41 21
	38 23
	34 23
	31 20
	30 17
	29 13
	29 8
	29 5
	33 2
	37 0
	40 0
	43 0
	46 0
	54 1
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	51 74
	48 77
	45 78
	41 78
	38 77
	35 73
	33 70
	33 66
	33 62
	34 59
	35 54
	37 51
	41 44
	43 38
	44 35
	45 31
	45 28
	45 23
	45 20
	43 17
	42 14
	41 9
	39 5
	37 2
	37 0
.PEN_UP
.PEN_DOWN
	28 41
	32 40
	36 40
	39 40
	41 40
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	44 3
	46 6
	48 9
	50 12
	50 15
	53 14
	56 10
	58 7
	60 4
	59 1
	59 0
.PEN_UP
.PEN_DOWN
	52 40
	56 41
	59 41
	64 40
.PEN_UP
.PEN_DOWN
	42 43
	42 40
	42 37
	42 32
	43 28
	44 20
	44 17
	44 11
	44 7
	43 4
	41 1
	38 0
	35 0
	34 3
	34 6
	34 9
	36 13
	37 17
	40 20
	43 21
	48 21
.PEN_UP
.PEN_DOWN
	38 61
	41 60
	44 60
	46 58
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	23 25
	23 29
	26 31
	29 32
	32 31
	34 27
	34 24
	32 21
	32 17
	30 13
	29 10
	28 7
	28 10
	31 12
	32 15
	35 21
	38 23
	41 25
	42 28
	46 32
	50 34
	53 35
	57 35
	58 32
	58 28
	58 25
	58 22
	57 18
	56 14
	56 10
	57 6
	58 3
	60 0
	61 0
.PEN_UP
.PEN_DOWN
	47 25
	44 27
	41 28
	38 27
	35 25
	34 22
	32 18
	31 11
	31 7
	32 4
	34 1
	38 0
	42 0
	47 0
	51 3
	54 5
	57 7
	57 10
	57 13
	58 16
	58 19
	55 22
	52 25
	51 24
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	47 54
	43 54
	40 54
	37 51
	34 47
	33 43
	33 40
	36 40
	39 41
	42 42
	45 44
	49 47
	52 50
	53 53
	54 56
	51 58
	49 54
	48 50
	48 47
	46 43
	46 39
	46 35
	45 32
	44 28
	44 24
	44 17
	44 14
	44 11
	45 6
	47 3
	48 0
	51 0
	54 0
	57 1
	57 4
	57 7
	57 12
	56 15
	54 18
	53 22
	50 25
	47 25
	43 26
	42 23
.PEN_UP
.PEN_DOWN
	30 29
	30 25
	30 21
	30 16
	31 9
	32 6
	32 3
	33 0
	30 0
	30 3
	29 6
	29 9
	31 13
	32 18
	35 20
	38 21
	41 21
	44 21
	47 21
	50 19
.PEN_UP
.PEN_DOWN
	70 29
	65 30
	61 30
	57 29
	53 29
	50 28
	46 25
	44 22
	44 18
	48 15
	52 14
	55 13
	59 11
	62 11
	62 8
	59 5
	56 2
	52 1
	49 0
	46 0
	43 0
	41 1
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	38 27
	38 24
	37 21
	36 17
	36 14
	35 10
	35 6
	36 3
	40 4
	43 4
	48 8
	50 11
	51 14
	52 18
	52 21
	52 18
	52 14
	52 10
	52 7
	54 4
	57 2
	61 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	26 20
	27 17
	29 13
	30 10
	32 7
	35 8
	36 11
	37 14
	38 17
	39 14
	39 11
	39 8
	39 5
	40 2
	43 0
	46 0
	49 2
	53 8
	53 12
	53 15
	53 19
	51 22
	51 23
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	30 32
	33 32
	38 34
	42 35
	44 32
	44 29
	41 26
	40 23
	36 20
	34 16
	32 13
	30 10
	29 5
	29 2
	32 1
	35 0
	39 0
	42 0
	47 0
	50 1
	52 1
.PEN_UP
.PEN_DOWN
	30 16
	33 15
	37 15
	40 15
	44 15
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	44 23
	41 23
	38 23
	34 22
	30 19
	28 16
	26 12
	26 8
	26 5
	29 2
	34 0
	39 0
	46 0
	49 0
	55 0
.PEN_UP
.PEN_DOWN
	40 20
	40 23
	40 26
	37 28
	34 28
	30 26
	28 23
	25 21
	24 17
	23 13
	23 10
	23 6
	23 3
	24 0
	27 0
	30 2
	33 4
	34 8
	38 12
	40 16
	41 19
	43 24
	45 27
	45 30
	47 33
	48 37
	48 42
	49 49
	49 52
	49 56
	49 59
	47 54
	47 51
	46 48
	44 43
	44 39
	44 35
	44 31
	44 27
	43 23
	42 20
	42 15
	43 10
	45 6
	50 3
.PEN_UP
.PEN_DOWN
	36 15
	40 13
	43 12
	46 12
	49 12
	52 12
	55 14
	58 16
	59 20
	59 23
	56 26
	52 29
	47 29
	44 25
	41 21
	40 17
	40 14
	40 11
	40 8
	40 5
	42 1
	46 0
	53 0
	56 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	53 54
	52 57
	51 60
	48 62
	45 61
	41 59
	36 55
	34 52
	33 49
	33 46
	34 43
	37 42
	40 42
	43 45
	46 47
	48 51
	49 54
	50 57
	51 60
	49 57
	49 53
	49 50
	49 45
	49 42
	50 38
	50 35
	50 31
	52 24
	52 20
	52 17
	52 14
	53 11
	53 8
	53 5
	53 2
	49 0
	46 0
	42 2
	39 7
	39 12
	39 16
	41 19
	44 20
	48 21
	53 21
	56 21
	60 21
	63 22
	65 23
.PEN_UP
.PEN_DOWN
	41 51
	41 48
	40 45
	40 40
	40 37
	40 34
	40 29
	39 25
	39 22
	39 19
	38 16
	38 13
	38 8
	38 5
	37 2
	38 5
	40 10
	44 13
	46 16
	49 19
	53 23
	58 23
	59 20
	59 15
	59 11
	58 8
	57 5
	57 2
	59 0
.PEN_UP
.PEN_DOWN
	51 4
	51 8
	53 12
	55 15
	58 17
	61 19
	63 16
	63 12
	63 7
	63 4
	64 1
	65 0
.PEN_UP
.PEN_DOWN
	57 38
	58 35
	60 34
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	31 49
	31 52
	30 49
	30 46
	30 43
	30 40
	30 36
	30 33
	30 29
	30 25
	30 22
	30 19
	29 13
	28 9
	28 6
	28 3
	29 1
.PEN_UP
.PEN_DOWN
	46 21
	42 21
	39 20
	35 19
	32 17
	29 15
	29 12
	31 9
	36 5
	39 4
	42 4
	46 2
	49 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	16 19
	17 22
	19 25
	21 29
	24 30
	27 30
	30 29
	31 26
	32 22
	32 19
	32 15
	32 10
	30 7
	29 4
	30 7
	31 11
	33 15
	35 21
	37 24
	38 29
	41 31
	43 34
	45 30
	44 23
	44 19
	44 16
	43 12
	43 8
	41 5
	41 2
	41 5
	42 8
	44 13
	46 17
	48 21
	49 24
	52 25
	52 19
	52 16
	52 12
	52 9
	53 6
	55 3
	56 0
.PEN_UP
.PEN_DOWN
	12 20
	12 23
	15 25
	16 28
	18 32
	21 34
	25 35
	28 33
	29 30
	29 26
	29 23
	29 17
	28 13
	28 10
	28 6
	28 9
	28 13
	31 18
	34 24
	36 28
	38 33
	42 35
	43 31
	43 27
	43 22
	43 18
	43 15
	44 10
	45 7
	45 4
	46 1
	49 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	33 65
	33 60
	33 56
	33 53
	33 49
	33 45
	33 40
	33 35
	33 30
	33 25
	33 19
	34 15
	34 11
	35 6
	35 3
	37 0
	34 1
	32 6
	32 9
	31 13
	31 16
	31 20
	31 24
	31 28
	31 35
	31 39
	31 42
	33 47
	35 51
	38 54
	41 56
	45 57
	49 57
	53 55
	56 52
	56 48
	56 45
	53 42
	50 40
	45 39
	41 37
	37 37
	33 37
	32 40
.PEN_UP
.PEN_DOWN
	49 55
	48 58
	46 61
	43 62
	40 62
	37 62
	34 59
	30 55
	30 52
	29 48
	29 44
	32 42
	36 42
	40 42
	43 47
	47 48
	49 52
	51 55
	52 58
	48 59
	47 54
	46 50
	45 46
	45 42
	44 39
	44 35
	44 31
	44 26
	43 22
	43 18
	43 13
	43 8
	44 5
	46 1
	50 0
	54 0
	56 3
	56 6
	56 9
	55 13
	52 16
	49 18
	46 20
	43 21
	40 21
	37 21
	36 18
	37 17
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	49 30
	46 31
	43 33
	38 33
	35 33
	32 31
	31 28
	31 25
	31 22
	31 19
	36 17
	40 14
	45 12
	49 11
	52 10
	54 7
	50 4
	47 4
	44 4
	41 3
	38 3
	32 2
	28 0
	26 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	38 31
	37 28
	37 24
	37 20
	38 17
	38 14
	38 9
	41 7
	44 9
	47 14
	50 15
	52 19
	53 22
	54 26
	55 29
	53 26
	53 23
	53 17
	53 13
	53 10
	54 6
	57 2
	57 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	24 33
	28 34
	31 34
	35 33
	37 30
	37 26
	34 23
	30 17
	27 13
	26 10
	26 7
	26 4
	29 3
	32 2
	36 1
	39 1
	42 1
	43 0
.PEN_UP
.PEN_DOWN
	26 16
	29 16
	32 15
	35 15
	38 15
	44 15
.PEN_UP
.PEN_DOWN
	45 21
	48 22
	48 25
	47 28
	44 29
	41 28
	37 22
	35 19
	33 15
	33 12
	33 9
	34 5
	35 1
	38 0
	41 1
	44 5
	46 8
	48 12
	49 15
	49 19
	49 22
	50 19
	50 14
	52 11
	53 8
	58 4
	63 4
.PEN_UP
.PEN_DOWN
	36 44
	36 39
	37 29
	37 25
	37 22
	37 18
	37 15
	38 12
	38 9
	38 6
	38 3
	38 0
	40 4
	40 7
	42 10
	44 13
	47 15
	50 15
	53 13
	54 10
	55 7
	51 4
	47 2
	44 2
	41 1
	38 1
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	53 17
	51 20
	48 21
	45 22
	41 22
	36 20
	33 17
	30 14
	30 11
	30 5
	30 2
	33 0
	37 0
	42 3
	45 7
	49 11
	51 15
	53 18
	53 21
	55 24
	56 27
	58 32
	58 35
	59 39
	59 43
	58 46
	55 44
	55 39
	55 34
	56 31
	56 28
	56 24
	56 21
	57 15
	58 10
	59 7
	60 5
.PEN_UP
.PEN_DOWN
	33 16
	36 15
	40 15
	44 16
	47 19
	44 22
	41 23
	38 23
	35 21
	32 19
	29 14
	29 11
	29 8
	31 5
	34 2
	38 1
	45 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	38 45
	37 48
	34 50
	30 52
	27 52
	26 49
	24 46
	24 43
	24 39
	27 37
	30 37
	34 37
	37 39
	41 43
	44 46
	44 49
	41 51
	41 48
	41 45
	41 41
	41 38
	41 34
	41 28
	41 25
	41 22
	41 19
	41 15
	39 12
	38 8
	37 4
	35 0
	32 0
	29 0
	28 4
	28 7
	28 10
	28 14
	32 17
	36 18
	39 18
	44 17
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	33 9
	36 9
	40 11
	43 14
	47 16
	52 19
	54 22
	56 25
	56 30
	57 35
	57 40
	57 43
	57 47
	57 50
	54 50
	51 47
	50 44
	48 41
	47 35
	45 31
	45 28
	44 24
	44 20
	44 15
	44 12
	44 9
	46 5
	47 2
	48 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	53 53
	53 56
	50 57
	46 57
	43 57
	40 57
	36 55
	36 52
	35 48
	35 45
	37 42
	40 42
	43 41
	49 44
	50 47
	52 51
	53 54
	53 57
	50 53
	50 48
	50 41
	50 36
	50 32
	50 28
	50 22
	50 17
	50 12
	50 7
	52 3
	53 0
	57 0
	60 0
	65 3
	66 6
	66 10
	65 13
	63 16
	60 18
	56 19
	53 18
	54 16
.PEN_UP
.PEN_DOWN
	38 28
	38 31
	39 28
	40 23
	40 20
	42 17
	42 14
	43 9
	43 6
	43 3
	45 0
	45 5
	44 8
	44 11
	45 15
	46 20
	48 23
	53 26
	56 26
	59 24
.PEN_UP
.PEN_DOWN
	58 29
	57 32
	54 33
	51 33
	48 33
	45 31
	42 28
	39 24
	39 21
	40 17
	44 14
	48 13
	51 13
	54 12
	58 12
	59 9
	58 6
	55 3
	51 2
	48 1
	44 0
	41 0
	41 1
.PEN_UP
.PEN_DOWN
	42 44
	42 39
	42 36
	42 33
	42 30
	42 26
	42 23
	42 20
	42 16
	42 10
	42 7
	44 4
	46 0
	49 0
	53 0
	57 0
	59 0
.PEN_UP
.PEN_DOWN
	26 28
	29 30
	35 30
	38 30
	41 30
	44 30
	48 30
.PEN_UP
.PEN_DOWN
	26 26
	26 22
	26 19
	26 14
	28 10
	30 7
	34 8
	38 8
	40 11
	42 14
	44 17
	47 20
	49 26
	51 30
	51 33
	50 30
	48 25
	48 21
	48 18
	48 14
	48 11
	49 8
	49 5
	53 0
.PEN_UP
.PEN_DOWN
	31 24
	33 21
	33 18
	36 13
	36 10
	36 7
	37 4
	37 1
	40 0
	42 3
	44 9
	46 13
	47 16
	48 19
	49 24
	51 27
	54 27
.PEN_UP
.PEN_DOWN
	32 30
	32 26
	32 21
	33 18
	33 12
	35 9
	36 5
	39 4
	41 7
	42 11
	44 15
	45 20
	47 17
	47 11
	48 8
	51 5
	55 2
	58 0
	60 3
	60 6
	63 8
	64 12
	65 19
	65 22
	65 25
	69 25
	70 25
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	47 19
	46 22
	45 25
	45 28
	45 31
	42 32
	39 30
	36 27
	32 23
	29 18
	29 14
	29 8
	32 6
	35 6
	38 6
	41 8
	44 11
	47 14
	47 17
	49 21
	50 24
	50 19
	50 15
	49 12
	48 9
	48 3
	52 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	34 9
	39 9
	42 8
	46 8
	49 10
	53 11
	54 14
	55 17
	55 20
	52 22
	49 23
	45 23
	42 20
	41 17
	40 14
	40 10
	40 6
	43 3
	46 2
	49 1
	56 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	59 51
	58 55
	55 58
	52 58
	48 55
	44 52
	44 49
	44 46
	46 43
	49 42
	52 43
	55 46
	58 51
	59 54
	59 50
	59 46
	60 42
	60 38
	60 35
	60 32
	60 29
	60 25
	60 17
	60 14
	60 9
	59 5
	58 2
	53 0
	50 0
	48 3
	48 7
	48 10
	52 16
	56 19
	59 21
	62 21
	65 21
	68 21
.PEN_UP
.PEN_DOWN
	40 53
	40 48
	40 43
	40 40
	40 32
	40 28
	40 24
	40 21
	41 17
	41 14
	41 10
	41 5
	45 11
	47 14
	50 17
	53 17
	57 17
	60 15
	61 12
	61 8
	61 5
	61 2
	61 0
.PEN_UP
.PEN_DOWN
	49 0
	50 3
	51 6
	52 10
	53 13
	55 17
	58 19
	61 17
	61 14
	61 10
	61 7
	61 4
	61 1
.PEN_UP
.PEN_DOWN
	50 37
	53 35
	56 33
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	35 25
	35 22
	36 18
	38 14
	39 11
	39 8
	40 4
	40 0
	40 4
	42 8
	43 11
	45 14
	48 18
	49 21
	51 24
	54 25
	57 25
	58 22
	58 18
	58 11
	58 7
	58 4
	58 1
	59 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	40 60
	42 56
	42 53
	43 45
	44 41
	45 36
	45 32
	46 28
	46 23
	46 19
	47 16
	47 12
	48 9
	48 6
	48 3
	48 0
	46 5
	45 9
	45 12
	45 16
	45 19
	45 22
	44 26
	44 30
	44 34
	44 37
	44 40
	46 44
	47 47
	50 47
	53 47
	57 47
	62 46
	65 44
	66 41
	64 38
	59 37
	56 36
	52 33
	48 33
	45 35
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	54 32
	51 33
	48 33
	45 33
	40 32
	36 31
	32 30
	30 27
	30 24
	32 21
	35 19
	40 17
	43 15
	46 15
	49 11
	52 9
	52 6
	49 3
	46 2
	43 0
	36 0
	33 0
	29 1
	26 2
	24 5
	23 5
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	33 21
	34 18
	36 14
	37 11
	37 8
	40 6
	41 3
	42 0
	44 3
	45 6
	48 10
	51 15
	54 20
	58 23
	60 23
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
