.INCLUDE pri/pri.doc
	2844 5148
	2847 5143
	2848 5137
	2848 5129
	2846 5120
	2842 5110
	2836 5100
	2829 5089
	2821 5077
	2813 5067
	2806 5057
	2799 5047
	2794 5039
	2789 5031
	2787 5025
	2787 5021
	2788 5017
	2792 5016
	2799 5016
	2809 5016
	2820 5018
	2834 5022
	2848 5028
	2860 5032
	2873 5037
	2884 5040
	2892 5043
	2900 5046
	2907 5048
	2913 5050
	2918 5050
	2922 5050
	2926 5049
.PEN_UP
