.COMMENT    this include file is a documentation file
.WRITER_ID  wes
.STYLE      CURSIVE
.DATE       09 26 94
.HAND       R
.SKILL      OK
.COUNTRY    Germany
.AGE        64
.SEX        M
.WRITER_INFO
            First name:          Werner
7083 10002 204000
7083 10002 204000
7083 10002 204000
7093 9978 204000
7108 9983 204000
7108 9983 204000
7108 9983 204000
7108 9983 204000
7188 10045 204000
7188 10045 204000
7215 10067 204000
7215 10067 204000
7215 10067 204000
7287 10123 204000
7299 10123 204000
7299 10123 204000
7302 10117 220000
7302 10117 220000
7302 10117 220000
7302 10117 220000
7299 10081 220000
7296 10047 220000
7296 10047 220000
7290 10036 236000
7290 10036 236000
7290 10036 236000
7290 10036 236000
7284 9990 236000
7284 9990 236000
7284 9990 236000
7284 9990 236000
7284 9986 236000
7284 9986 236000
7287 9965 168000
7287 9965 168000
7284 9957 168000
7284 9957 168000
7284 9957 168000
7284 9957 168000
7287 9946 168000
7287 9946 168000
7286 9950 168000
7286 9950 168000
7286 9950 168000
7286 9950 168000
7286 9950 168000
7286 9950 168000
7293 9989 168000
7293 9989 168000
7293 9989 168000
7293 9989 168000
7321 10095 168000
.PEN_UP
.DT 55
.PEN_DOWN
7579 10563 62000
7618 10563 62000
7618 10563 62000
7636 10560 62000
7636 10560 62000
7636 10560 62000
7636 10560 62000
7657 10535 62000
7643 10479 62000
7643 10479 62000
7643 10479 62000
7634 10445 175000
7634 10445 175000
7596 10281 175000
7572 10177 220000
7565 10148 220000
7551 10072 254000
7551 10072 254000
7551 10072 254000
7542 10044 254000
7542 10038 286000
7542 10038 286000
7542 10038 286000
7542 10038 286000
7542 10038 286000
7540 10039 286000
7540 10039 286000
7540 10039 286000
7540 10039 286000
7530 10155 286000
7530 10155 286000
7530 10155 286000
7505 10213 302000
7505 10213 302000
7505 10213 302000
7505 10213 302000
7505 10213 302000
7505 10213 302000
7512 10216 302000
7512 10216 302000
7512 10216 302000
7512 10216 302000
7658 10230 254000
7710 10242 254000
7710 10242 254000
7721 10242 254000
7721 10242 254000
7721 10242 254000
7721 10242 254000
7721 10242 254000
7721 10242 254000
7721 10242 254000
7721 10242 254000
7726 10240 254000
7726 10240 254000
7726 10240 254000
7726 10240 254000
7726 10240 254000
7726 10240 254000
.PEN_UP
.DT 1145
.PEN_DOWN
8330 10574 112000
8363 10613 112000
8363 10613 112000
8373 10619 112000
8373 10619 112000
8373 10619 112000
8373 10619 112000
8373 10619 112000
8373 10619 112000
8373 10619 112000
8373 10619 112000
8431 10642 161000
8431 10642 161000
8431 10642 161000
8431 10642 161000
8431 10642 161000
8426 10617 161000
8426 10617 161000
8426 10617 161000
8426 10617 161000
8426 10617 161000
8324 10366 204000
8255 10259 154000
8244 10238 154000
8244 10238 154000
8244 10238 154000
8244 10238 154000
8216 10107 119000
8216 10107 119000
8221 10103 133000
8221 10103 133000
8221 10103 133000
8221 10103 133000
8221 10103 133000
8221 10103 133000
8221 10103 133000
8360 10141 133000
8360 10141 133000
8360 10141 133000
8379 10109 133000
8379 10109 133000
8379 10109 133000
8377 10092 140000
8377 10092 140000
8377 10092 140000
8377 10092 140000
8380 10015 140000
8380 10015 140000
8380 10015 140000
8380 10015 140000
8383 10010 140000
8392 10009 140000
8392 10009 140000
8392 10009 140000
8397 10009 140000
8397 10009 140000
8397 10009 140000
8397 10009 140000
8397 10009 140000
8397 10009 140000
8397 10009 140000
8539 10107 147000
8539 10107 147000
8554 10118 147000
8600 10177 204000
8609 10191 204000
8609 10191 204000
8621 10227 204000
8621 10227 204000
8621 10227 204000
8620 10249 204000
8620 10249 204000
8607 10250 204000
8607 10250 204000
8607 10250 204000
8607 10250 204000
8607 10250 204000
8607 10250 204000
8607 10250 204000
8585 10217 236000
8585 10217 236000
8585 10217 236000
8585 10217 236000
8520 10090 236000
8490 10039 220000
8483 10033 220000
8483 10033 220000
8483 10033 220000
8483 10033 220000
8483 10033 220000
8483 10033 220000
8483 10033 220000
8509 9976 220000
8509 9976 220000
8509 9976 220000
8509 9976 220000
8564 9985 175000
8614 9989 168000
8614 9989 168000
8614 9989 168000
8622 9990 204000
8622 9990 204000
8622 9990 204000
8646 9972 204000
8648 9969 204000
8648 9969 204000
8648 9969 204000
8648 9969 204000
8648 9969 204000
8648 9969 204000
8644 9966 48000
8644 9966 48000
8644 9966 48000
8644 9966 48000
8644 9966 48000
8644 9966 48000
8643 9969 48000
8643 9969 48000
8643 9969 48000
8643 9969 48000
8643 9969 48000
8643 9969 48000
8643 9969 48000
8643 9973 48000
8643 9973 48000
8643 9973 48000
8643 9973 48000
8643 9973 48000
8643 9973 48000
.PEN_UP
.DT 815
.PEN_DOWN
9062 10030 140000
9062 10030 140000
9062 10030 140000
9190 10134 140000
9299 10255 140000
9320 10281 140000
9393 10376 186000
9393 10376 186000
9393 10376 186000
9463 10490 186000
9498 10552 236000
9507 10568 236000
9507 10568 236000
9514 10603 236000
9514 10603 236000
9514 10603 236000
9493 10607 236000
9473 10603 236000
9473 10603 236000
9473 10603 236000
9473 10603 236000
9461 10573 236000
9358 10377 236000
9358 10377 236000
9280 10227 236000
9280 10227 236000
9269 10197 186000
9269 10197 186000
9259 10097 186000
9266 10056 186000
9274 10047 55000
9274 10047 55000
9292 10032 55000
9292 10032 55000
9292 10032 55000
9399 10062 55000
9399 10062 55000
9423 10079 55000
9468 10116 55000
9468 10116 55000
.PEN_UP
.DT 5
.PEN_DOWN
9564 10191 76000
9564 10191 76000
9576 10199 76000
9595 10239 204000
9595 10239 204000
9595 10239 204000
9633 10297 204000
9633 10297 204000
9633 10297 204000
9631 10314 204000
9631 10314 204000
9631 10314 204000
9631 10314 204000
9607 10326 204000
9582 10307 204000
9582 10307 204000
9582 10307 204000
9566 10284 204000
9492 10185 204000
9477 10159 204000
9461 10113 204000
9461 10113 204000
9459 10101 204000
9459 10101 204000
9459 10101 204000
9459 10101 204000
9467 10088 204000
9489 10096 140000
9489 10096 140000
9505 10105 140000
9568 10151 140000
9568 10151 140000
9584 10164 140000
9604 10177 140000
9604 10177 140000
9607 10182 161000
9607 10182 161000
9607 10182 161000
9607 10182 161000
9607 10182 161000
9579 10099 55000
9579 10099 55000
9579 10099 55000
9575 10057 55000
9575 10029 55000
9575 10029 55000
9580 10025 55000
9580 10025 55000
9580 10025 55000
9580 10025 55000
9580 10025 55000
9580 10025 55000
9580 10025 55000
.PEN_UP
.DT 80
.PEN_DOWN
9894 10205 168000
9894 10205 168000
9896 10218 168000
9898 10247 168000
9898 10247 168000
9898 10247 168000
9890 10253 175000
9890 10253 175000
9876 10240 175000
9876 10240 175000
9876 10240 175000
9876 10240 175000
9876 10240 175000
9817 10122 175000
9786 10058 175000
9783 10046 175000
9783 10046 175000
9783 10046 175000
9783 10046 175000
9790 10017 175000
9807 10017 161000
9807 10017 161000
9807 10017 161000
9807 10017 161000
9826 10024 161000
9910 10092 161000
9936 10128 161000
9983 10195 161000
9983 10195 161000
10008 10221 126000
10091 10359 126000
10116 10383 126000
10155 10466 126000
10155 10466 126000
10165 10486 175000
10165 10486 175000
10165 10486 175000
10165 10486 175000
10191 10565 175000
10174 10572 175000
10174 10572 175000
10174 10572 175000
10171 10564 204000
10171 10564 204000
10171 10564 204000
10171 10564 204000
10116 10486 204000
10116 10486 204000
10116 10486 204000
10116 10486 204000
10029 10252 236000
10029 10252 236000
10025 10218 236000
9996 10140 236000
9996 10140 236000
9996 10140 236000
9951 10019 274000
9951 10019 274000
9953 10005 274000
9953 10005 274000
9953 10005 274000
9953 10005 274000
9953 10005 274000
9949 9969 254000
9952 9971 186000
9952 9971 186000
9952 9971 186000
9952 9971 186000
9952 9971 186000
9952 9971 186000
9952 9971 186000
9966 10014 186000
9966 10014 186000
9966 10014 186000
9966 10014 186000
10080 10162 186000
10080 10162 186000
10095 10175 175000
10095 10175 175000
10095 10175 175000
10095 10175 175000
10095 10175 175000
10197 10249 175000
10197 10249 175000
10197 10249 175000
10197 10249 175000
10197 10238 175000
10189 10178 175000
10189 10178 175000
10152 10118 175000
10152 10118 175000
10152 10118 175000
10141 10103 175000
10099 10050 220000
10099 10050 220000
10091 10045 220000
10084 10032 204000
10084 10032 204000
10084 10032 204000
10084 10032 204000
10081 10021 204000
10081 10021 204000
10089 10008 204000
10089 10008 204000
10089 10008 204000
10089 10008 204000
10089 10008 204000
10115 9988 204000
10147 9991 204000
10147 9991 204000
10147 9991 204000
10167 9998 204000
10271 10055 204000
10301 10066 254000
10335 10100 254000
10335 10100 254000
10335 10100 254000
10355 10135 254000
10355 10135 254000
10357 10136 254000
10357 10136 254000
10357 10136 254000
10357 10136 254000
10357 10136 254000
10357 10136 254000
10357 10136 254000
10357 10136 254000
10357 10136 254000
10293 10039 254000
10293 10039 254000
10292 10017 254000
10292 10017 254000
10305 10001 254000
10305 10001 254000
10325 9992 254000
10325 9992 254000
10325 9992 254000
.PEN_UP
.DT 65
.PEN_DOWN
10639 10139 286000
10664 10202 320000
10663 10211 320000
10663 10211 320000
10663 10211 320000
10663 10211 320000
10661 10269 320000
10652 10269 302000
10652 10269 302000
10652 10269 302000
10652 10269 302000
10652 10269 302000
10652 10269 302000
10652 10269 302000
10652 10269 302000
10533 10042 254000
10533 10042 254000
10533 10042 254000
10519 10006 254000
10526 9998 254000
10526 9998 254000
10531 10000 168000
10531 10000 168000
10531 10000 168000
10531 10000 168000
10531 10000 168000
10531 10000 168000
10800 10295 274000
10800 10295 274000
10800 10295 274000
10815 10320 274000
10904 10459 274000
10904 10454 274000
10904 10454 274000
10904 10454 274000
10904 10454 274000
10904 10454 274000
10904 10454 274000
10904 10454 274000
10904 10454 274000
10748 10166 320000
10748 10166 320000
10748 10166 320000
10738 10083 320000
10727 10033 320000
10732 10016 90000
10732 10016 90000
10738 9996 90000
10738 9996 90000
10738 9996 90000
10775 9988 90000
.PEN_UP
.DT 1205
.PEN_DOWN
11409 10486 55000
11409 10486 55000
11409 10486 55000
11409 10486 55000
11437 10513 140000
11470 10538 140000
11488 10541 140000
11488 10541 140000
11488 10541 140000
11488 10541 140000
11488 10541 140000
11516 10598 140000
11516 10598 140000
11516 10598 140000
11516 10598 140000
11516 10598 140000
11516 10598 140000
11516 10598 140000
11516 10598 140000
11368 10305 168000
11368 10305 168000
11368 10305 168000
11327 10203 168000
11301 10132 175000
11296 10105 140000
11284 10066 140000
11284 10066 140000
11288 10057 140000
11288 10057 140000
11282 10037 105000
11282 10037 105000
11282 10037 105000
11282 10037 105000
11282 10037 105000
11282 10037 105000
11282 10037 105000
11282 10037 105000
11275 10054 105000
11275 10054 105000
11275 10054 105000
11275 10054 105000
11275 10054 105000
11250 10173 105000
11247 10232 97000
11250 10244 97000
11250 10244 97000
11250 10244 97000
11250 10244 97000
11298 10320 97000
11366 10352 119000
11391 10361 119000
11391 10361 119000
11391 10361 119000
11391 10361 119000
11517 10388 147000
11517 10388 147000
11532 10387 147000
11552 10381 147000
11552 10381 147000
11552 10381 147000
11565 10368 161000
11562 10354 161000
11562 10354 161000
11562 10354 161000
11562 10354 161000
11560 10344 161000
11560 10344 161000
11560 10344 161000
11500 10210 161000
11474 10168 175000
11474 10168 175000
11467 10149 175000
11445 10097 175000
11449 10087 175000
11449 10087 175000
11452 10076 161000
11452 10076 161000
11452 10076 161000
11461 10072 161000
11515 10073 161000
11515 10073 161000
11543 10078 119000
11571 10083 140000
11571 10083 140000
11571 10083 140000
11583 10071 140000
11583 10048 140000
11583 10048 140000
11580 10031 161000
11580 10031 161000
11580 10031 161000
11580 10031 161000
11573 9945 161000
11573 9945 161000
11573 9945 161000
11573 9945 161000
11578 9942 161000
11578 9942 161000
11597 9950 168000
11597 9950 168000
11597 9950 168000
11614 9958 168000
11614 9958 168000
11614 9958 168000
11659 9986 161000
11689 9998 161000
11689 9998 161000
11698 10004 161000
11698 10004 161000
11698 10004 161000
11698 10004 161000
11765 10051 161000
11765 10051 161000
11772 10061 161000
11772 10061 161000
11772 10061 161000
11772 10061 161000
11818 10115 161000
11837 10134 186000
11837 10134 186000
11837 10134 186000
11839 10143 236000
11850 10161 236000
11850 10161 236000
11852 10165 236000
11852 10165 236000
11852 10165 236000
11852 10165 236000
11852 10165 236000
11852 10165 236000
11852 10165 236000
11838 10170 254000
11838 10170 254000
11838 10170 254000
11838 10170 254000
11838 10170 254000
11838 10170 254000
11838 10170 254000
11765 10031 254000
11765 10031 254000
11765 10031 254000
11778 10005 254000
11790 9990 254000
11790 9990 254000
.PEN_UP
.DT 290
.PEN_DOWN
12206 10155 126000
12233 10172 126000
12233 10172 126000
12244 10175 126000
12244 10175 126000
12240 10184 186000
12240 10184 186000
12240 10184 186000
12240 10184 186000
12240 10184 186000
12240 10184 186000
12211 10035 186000
12211 10035 186000
12211 10035 186000
12128 9824 186000
12128 9824 186000
12119 9789 236000
12088 9713 286000
12088 9713 286000
12076 9693 286000
12076 9693 286000
12058 9657 274000
12058 9657 274000
12054 9659 274000
12054 9659 274000
12054 9659 274000
12054 9659 274000
12054 9659 274000
12054 9659 274000
12065 9696 274000
12065 9696 274000
12065 9696 274000
12065 9696 274000
12065 9696 274000
12261 10015 220000
12261 10015 220000
12275 10034 220000
12275 10034 220000
12275 10034 220000
12374 10120 220000
12394 10111 220000
12394 10111 220000
12389 10106 220000
12389 10106 220000
12389 10106 220000
12389 10106 220000
12378 10004 254000
12340 9944 254000
12335 9937 161000
12335 9937 161000
12335 9937 161000
12335 9937 161000
12303 9909 161000
12294 9919 161000
12294 9919 161000
12294 9919 161000
12294 9919 161000
12294 9919 161000
12294 9919 161000
12294 9919 161000
12282 9969 161000
12320 10023 161000
12320 10023 161000
12320 10023 161000
.PEN_UP
.DT 40
.PEN_DOWN
12587 10032 154000
12597 10032 154000
12597 10032 154000
12597 10032 154000
12597 10032 154000
12597 10032 154000
12597 10032 154000
12597 10032 154000
12695 10086 274000
12695 10086 274000
12695 10086 274000
12708 10134 274000
12708 10134 274000
12708 10141 274000
12708 10141 274000
12708 10141 274000
12708 10141 274000
12708 10141 274000
12708 10141 274000
12677 10160 274000
12609 10121 254000
12609 10121 254000
12609 10121 254000
12562 10069 254000
12531 10045 254000
12525 10036 236000
12525 10036 236000
12524 10020 236000
12524 10020 236000
12524 10020 236000
12548 10005 236000
12606 10007 161000
12606 10007 161000
12633 10005 161000
12633 10005 161000
12633 10005 161000
12673 9990 161000
12685 9975 161000
12685 9975 161000
.PEN_UP
.DT 315
.PEN_DOWN
13040 10535 90000
13040 10535 90000
13040 10535 90000
13040 10535 90000
13107 10579 90000
13107 10579 90000
13107 10579 90000
13107 10579 90000
13099 10584 90000
13099 10584 90000
13099 10584 90000
13034 10471 154000
12997 10353 154000
12997 10353 154000
12997 10353 154000
12905 10131 154000
12905 10131 154000
12895 10089 175000
12874 10032 175000
12874 10032 175000
12867 10019 220000
12860 9962 220000
12860 9962 220000
12861 9966 186000
12861 9966 186000
12861 9966 186000
12861 9966 186000
12861 9966 186000
12861 9966 186000
12861 9966 186000
12865 10009 186000
12866 10081 204000
12866 10081 204000
12866 10081 204000
12837 10150 204000
12837 10150 204000
12834 10157 204000
12834 10157 204000
12834 10157 204000
12834 10157 204000
12834 10157 204000
12834 10157 204000
12814 10175 204000
12817 10164 204000
12817 10164 204000
12817 10164 204000
12817 10164 204000
12840 10135 204000
12870 10116 204000
12889 10109 204000
12889 10109 204000
12889 10109 204000
12889 10109 204000
12968 10114 204000
13045 10133 204000
13064 10147 220000
13064 10147 220000
13064 10147 220000
13064 10147 220000
13145 10188 254000
13163 10199 254000
13163 10199 254000
13161 10203 254000
13161 10203 254000
13161 10203 254000
13161 10203 254000
13161 10203 254000
13155 10208 286000
13155 10208 286000
13155 10208 286000
13155 10208 286000
13155 10208 286000
13155 10208 286000
13155 10208 286000
13129 10185 286000
13129 10185 286000
13129 10185 286000
13129 10185 286000
13129 10181 286000
13129 10181 286000
13129 10181 286000
13131 10184 286000
13131 10184 286000
13131 10184 286000
13131 10184 286000
13131 10184 286000
13127 10184 286000
13127 10184 286000
13127 10184 286000
13127 10184 286000
13127 10184 286000
13127 10184 286000
13127 10184 286000
13129 10184 286000
13129 10184 286000
13129 10184 286000
13129 10184 286000
13129 10184 286000
13129 10184 286000
13131 10182 286000
13131 10182 286000
13131 10182 286000
13131 10182 286000
13131 10182 286000
13131 10182 286000
13134 10182 286000
13134 10182 286000
13134 10182 286000
13134 10182 286000
13134 10182 286000
13134 10182 286000
13136 10172 286000
13136 10172 286000
13136 10172 286000
13136 10172 286000
13136 10172 286000
13122 10106 286000
13113 10069 286000
13106 10062 286000
13106 10062 286000
13106 10062 286000
13106 10062 286000
13089 10016 204000
13083 10002 204000
13083 10002 204000
13083 10002 204000
13082 10000 204000
13082 10000 204000
13082 10000 204000
13081 10000 204000
13081 10000 204000
13081 10000 204000
13081 10000 204000
13081 10000 204000
.PEN_UP
.DT 35
.PEN_DOWN
13180 10372 168000
13180 10372 168000
13180 10372 168000
13233 10406 168000
13233 10406 168000
13233 10406 168000
13224 10411 168000
13224 10411 168000
13224 10411 168000
13224 10411 168000
13224 10411 168000
13226 10409 168000
13226 10409 168000
13226 10409 168000
13226 10409 168000
13226 10409 168000
13226 10409 168000
13226 10409 168000
13210 10253 168000
.PEN_UP
.DT 65
.PEN_DOWN
13253 9990 204000
13253 9990 204000
13253 9990 204000
13253 9990 204000
13261 10003 204000
13317 10070 204000
13317 10070 204000
13332 10094 254000
13358 10134 236000
13358 10134 236000
13375 10148 236000
13391 10173 220000
13391 10173 220000
13387 10177 220000
13387 10177 220000
13387 10177 220000
13387 10177 220000
13387 10177 220000
13387 10177 220000
13387 10177 220000
13342 10100 220000
13342 10100 220000
13342 10100 220000
13342 10100 220000
13310 10017 220000
13310 10017 220000
13310 10017 220000
13311 10005 220000
13311 10005 220000
13311 10005 220000
13311 10005 220000
13311 10005 220000
13352 9991 204000
13436 10029 204000
13436 10029 204000
13436 10029 204000
13552 10094 204000
13552 10094 204000
13575 10111 175000
13614 10138 220000
13614 10138 220000
13625 10145 220000
13643 10154 220000
13643 10154 220000
13645 10151 254000
13645 10151 254000
13645 10151 254000
13645 10151 254000
13645 10151 254000
13645 10151 254000
13645 10151 254000
13645 10151 254000
13592 10050 254000
13592 10050 254000
13592 10050 254000
13585 10034 254000
13592 10024 175000
13592 10024 175000
13599 10020 175000
13599 10020 175000
13599 10020 175000
13599 10020 175000
13698 10026 175000
13762 10024 97000
13772 10019 97000
13772 10019 97000
13772 10019 97000
13772 10019 97000
13781 9965 97000
13750 9920 97000
.PEN_UP
.DT 210
.PEN_DOWN
14142 10105 168000
14163 10128 302000
14163 10140 302000
14163 10140 302000
14163 10140 302000
14163 10140 302000
14166 10189 302000
14155 10193 302000
14155 10193 302000
14155 10193 302000
14155 10193 302000
14155 10193 302000
14155 10193 302000
14155 10193 302000
14155 10193 302000
14005 10040 302000
14005 10040 302000
14005 10040 302000
13984 9946 302000
13984 9946 302000
13986 9940 302000
13986 9940 302000
13986 9940 302000
13986 9940 302000
13986 9940 302000
13986 9940 302000
14042 9928 302000
14146 9961 286000
14146 9961 286000
14146 9961 286000
14204 9999 286000
14251 10032 286000
14269 10043 254000
14317 10079 286000
14317 10079 286000
14317 10079 286000
14356 10119 286000
14364 10133 286000
14364 10133 286000
14364 10136 320000
14364 10136 320000
14364 10136 320000
14364 10136 320000
14364 10136 320000
14364 10136 320000
14364 10136 320000
14253 9976 320000
14253 9976 320000
14253 9976 320000
14258 9934 320000
14262 9915 161000
14262 9915 161000
14279 9903 161000
14279 9903 161000
14279 9903 161000
14279 9903 161000
14414 9944 161000
.PEN_UP
.DT 1555
.PEN_DOWN
15058 10515 97000
15058 10515 97000
15069 10524 97000
15069 10524 97000
15069 10524 97000
15069 10524 97000
15069 10524 97000
15069 10524 97000
15139 10582 97000
15139 10582 97000
15139 10582 97000
15139 10582 97000
15127 10582 97000
15127 10582 97000
15127 10582 97000
15118 10537 147000
15118 10537 147000
15118 10537 147000
15059 10385 147000
15015 10259 168000
15001 10224 168000
14978 10130 175000
14978 10130 175000
14978 10130 175000
14936 10024 175000
14936 10024 175000
14936 10013 168000
14936 10013 168000
14936 10013 168000
14936 10013 168000
14936 10013 168000
14941 10018 154000
14941 10018 154000
14947 10042 186000
14947 10042 186000
14947 10042 186000
14947 10042 186000
14975 10157 186000
14975 10157 186000
14975 10173 186000
14975 10173 186000
14975 10173 186000
14975 10173 186000
14975 10173 186000
14935 10252 175000
14935 10252 175000
14935 10252 175000
14935 10252 175000
14935 10252 175000
14935 10252 175000
14935 10252 175000
14935 10252 175000
14931 10227 186000
14931 10227 186000
14931 10227 186000
14988 10158 186000
15021 10152 204000
15021 10152 204000
15037 10152 204000
15037 10152 204000
15037 10152 204000
15037 10152 204000
15037 10152 204000
15037 10152 204000
15206 10197 204000
15206 10197 204000
15206 10197 204000
15205 10198 204000
15205 10198 204000
15203 10194 204000
15203 10194 204000
15203 10194 204000
15203 10194 204000
15203 10194 204000
15203 10194 204000
15203 10194 204000
15203 10194 204000
15203 10194 204000
15203 10194 204000
15203 10194 204000
15125 9940 204000
15134 9916 204000
15134 9916 204000
15146 9912 204000
15146 9912 204000
15146 9912 204000
15146 9912 204000
15146 9912 204000
15146 9912 204000
15258 9994 236000
15258 9994 236000
15258 9994 236000
15254 10004 236000
15254 10004 236000
15254 10004 236000
15254 10004 236000
15231 10097 154000
15231 10097 154000
15231 10097 154000
15208 10117 154000
15202 10117 154000
15202 10117 154000
15202 10117 154000
15202 10117 154000
15202 10117 154000
15210 10114 154000
15210 10114 154000
15210 10114 154000
15210 10114 154000
.PEN_UP
.DT 260
.PEN_DOWN
15880 10539 55000
15920 10572 55000
15932 10573 55000
15932 10573 55000
15932 10573 55000
15932 10573 55000
15932 10573 55000
15932 10573 55000
15932 10573 55000
15958 10577 147000
15927 10495 147000
15927 10495 147000
15927 10495 147000
15845 10297 147000
15845 10297 147000
15832 10267 147000
15797 10165 175000
15797 10165 175000
15776 10128 175000
15747 10055 175000
15742 10044 175000
15740 10034 175000
15740 10034 175000
15740 10034 175000
15740 10034 175000
15740 10034 175000
15746 10041 175000
15746 10041 175000
15751 10081 154000
15751 10081 154000
15754 10107 154000
15764 10194 154000
15761 10218 140000
15756 10260 186000
15756 10260 186000
15756 10260 186000
15748 10272 186000
15748 10272 186000
15726 10298 186000
15726 10298 186000
15721 10298 204000
15721 10298 204000
15721 10298 204000
15721 10298 204000
15721 10298 204000
15721 10298 204000
15721 10298 204000
15746 10225 204000
15746 10225 204000
15746 10225 204000
15785 10207 274000
15825 10207 274000
15825 10207 274000
15843 10209 274000
15843 10209 274000
15843 10209 274000
15843 10209 274000
15843 10209 274000
16037 10222 274000
16037 10222 274000
16041 10222 274000
16041 10222 274000
16041 10222 274000
16041 10222 274000
16041 10222 274000
16077 10240 274000
16086 10256 274000
16086 10256 274000
16086 10256 274000
16086 10256 274000
16089 10275 274000
16081 10275 274000
16081 10275 274000
16081 10275 274000
16081 10275 274000
16081 10275 274000
16081 10275 274000
16081 10275 274000
16081 10275 274000
15975 10098 274000
15975 10098 274000
15975 10098 274000
15958 10028 76000
15958 10028 76000
15958 10028 76000
15965 10020 76000
15965 10020 76000
15965 10020 76000
15965 10020 76000
16056 10033 76000
16127 10058 76000
16139 10064 76000
16139 10064 76000
16139 10064 76000
16139 10064 76000
.PEN_UP
.DT 45
.PEN_DOWN
16371 10178 204000
16371 10178 204000
16371 10178 204000
16371 10178 204000
16375 10261 204000
16375 10261 204000
16370 10267 204000
16370 10267 204000
16370 10267 204000
16370 10267 204000
16370 10267 204000
16315 10248 236000
16222 10166 220000
16222 10166 220000
16222 10166 220000
16195 10119 220000
16192 10092 220000
16192 10092 220000
16192 10085 168000
16192 10085 168000
16192 10085 168000
16192 10085 168000
16192 10085 168000
16192 10085 168000
16316 10093 147000
16316 10093 147000
16316 10093 147000
16316 10093 147000
16314 10072 147000
16309 10044 147000
16309 10044 147000
16304 10036 147000
16304 10036 147000
16304 10036 147000
16304 10036 147000
16304 10036 147000
16304 10036 147000
16309 9986 147000
16309 9986 147000
16309 9986 147000
.PEN_UP
.DT 60
.PEN_DOWN
16605 10174 220000
16605 10174 220000
16612 10189 220000
16617 10211 220000
16617 10211 220000
16617 10211 220000
16611 10216 236000
16611 10216 236000
16611 10216 236000
16611 10216 236000
16517 10109 236000
16517 10109 236000
16517 10109 236000
16498 10054 236000
16504 10030 186000
16504 10030 186000
16509 10020 186000
16509 10020 186000
16509 10020 186000
16509 10020 186000
16568 10015 186000
16640 10054 186000
16640 10054 186000
16665 10068 119000
16665 10068 119000
16665 10068 119000
16780 10184 119000
16862 10294 76000
16884 10315 76000
16934 10410 140000
16934 10410 140000
16934 10410 140000
16987 10519 140000
16987 10519 140000
16987 10528 186000
16987 10528 186000
16987 10528 186000
16987 10528 186000
16987 10528 186000
16987 10528 186000
16955 10535 186000
16921 10522 186000
16921 10522 186000
16921 10522 186000
16921 10522 186000
16913 10510 186000
16897 10492 220000
16897 10492 220000
16897 10492 220000
16890 10483 220000
16890 10483 220000
16890 10483 220000
16873 10444 286000
16848 10399 286000
16837 10387 339000
16837 10387 339000
16837 10387 339000
16837 10387 339000
16750 10186 220000
16750 10186 220000
16743 10157 220000
16743 10157 220000
16743 10157 220000
16743 10157 220000
16746 10036 220000
16746 10036 220000
16757 10031 220000
16757 10031 220000
16757 10031 220000
16757 10031 220000
16757 10031 220000
.PEN_UP
.DT 1360
.PEN_DOWN
17300 9940 112000
17301 9914 112000
17301 9914 112000
17301 9914 112000
17301 9919 112000
17301 9919 112000
17301 9919 112000
17301 9919 112000
17301 9919 112000
17301 9919 112000
17343 9959 168000
17471 10048 168000
17471 10048 168000
17471 10048 168000
17618 10196 168000
17618 10196 168000
17632 10215 168000
17669 10270 168000
17669 10270 168000
17682 10288 168000
17707 10350 204000
17704 10358 204000
17704 10358 204000
17694 10382 186000
17694 10382 186000
17694 10382 186000
17694 10382 186000
17672 10390 186000
17653 10390 186000
17653 10390 186000
17653 10390 186000
17653 10390 186000
17648 10389 186000
17648 10389 186000
17648 10389 186000
17611 10316 204000
17611 10316 204000
17611 10316 204000
17611 10316 204000
17527 10066 204000
17460 9954 204000
17449 9914 236000
17409 9804 236000
17409 9804 236000
17409 9804 236000
17368 9704 236000
17333 9640 236000
17331 9625 236000
17331 9625 236000
17331 9625 236000
17331 9625 236000
17331 9625 236000
17331 9625 236000
17331 9625 236000
17318 9589 204000
17325 9594 204000
17325 9594 204000
17325 9594 204000
17325 9594 204000
17325 9594 204000
17330 9627 204000
17330 9627 204000
17330 9627 204000
17330 9627 204000
17330 9627 204000
17458 9859 133000
17458 9859 133000
17473 9877 133000
17473 9877 133000
17473 9877 133000
17473 9877 133000
17580 9998 147000
17631 10017 147000
17636 10015 220000
17636 10015 220000
17636 10015 220000
17636 10015 220000
17636 10015 220000
17636 10015 220000
17662 9846 220000
17662 9846 220000
17662 9846 220000
17662 9846 220000
17639 9808 220000
17639 9808 220000
17639 9808 220000
17639 9808 220000
17639 9808 220000
17639 9808 220000
17638 9814 220000
17638 9814 220000
17636 9854 236000
17636 9854 236000
17636 9854 236000
17642 9880 236000
17642 9880 236000
17684 9941 236000
17698 9949 186000
17698 9949 186000
17734 9967 186000
17734 9967 186000
17734 9967 186000
17854 10017 186000
17854 10017 186000
17874 10023 186000
17931 10046 236000
17931 10046 236000
17992 10066 236000
18021 10091 236000
18021 10091 236000
18028 10095 254000
18028 10095 254000
18028 10095 254000
18028 10095 254000
18028 10095 254000
18028 10095 254000
18028 10095 254000
18014 10132 254000
18014 10132 254000
18014 10132 254000
18014 10132 254000
17990 10113 254000
17962 10068 254000
17952 10056 254000
17952 10056 254000
17952 10056 254000
17952 10056 254000
17922 9991 254000
17920 9954 220000
17920 9954 220000
17922 9950 168000
