.COMMENT    this include file is a documentation file
.WRITER_ID  isk
.STYLE      CURSIVE
.DATE       09 26 94
.HAND       R
.SKILL      GOOD
.COUNTRY    Germany
.AGE        43
.SEX        F
.WRITER_INFO
            First name:          Iselona
9931 10772 126000
9922 10718 126000
9913 10656 154000
9913 10656 154000
9910 10620 154000
9910 10620 154000
9910 10620 154000
9910 10620 154000
9914 10499 154000
9917 10438 154000
9917 10438 154000
9917 10438 154000
9917 10414 154000
9932 10300 168000
9939 10281 168000
9955 10238 168000
9955 10238 168000
9964 10228 168000
9964 10228 168000
9964 10228 168000
10001 10182 154000
10024 10173 154000
10024 10173 154000
10028 10177 154000
10028 10177 154000
10028 10177 154000
10028 10177 154000
10028 10177 154000
10028 10177 154000
10112 10309 154000
10112 10309 154000
10119 10325 147000
10166 10455 147000
10166 10455 147000
10185 10479 147000
10208 10546 147000
10208 10546 147000
10218 10578 133000
10241 10678 133000
10241 10678 133000
10246 10702 119000
10251 10753 119000
10251 10753 119000
10251 10753 119000
10251 10753 119000
10243 10786 126000
10236 10794 126000
10236 10794 126000
10236 10794 126000
10236 10794 126000
10236 10794 126000
10236 10794 126000
10236 10794 126000
10223 10754 126000
10218 10702 133000
10218 10702 133000
10218 10702 133000
10218 10647 133000
10213 10586 133000
10213 10586 133000
10216 10554 161000
10216 10554 161000
10216 10554 161000
10216 10554 161000
10215 10425 161000
10223 10369 161000
10224 10354 168000
10224 10354 168000
10224 10354 168000
10224 10354 168000
10237 10251 168000
10248 10210 154000
10251 10201 154000
10251 10201 154000
10251 10201 154000
10251 10201 154000
10251 10201 154000
10268 10193 154000
10276 10210 154000
10276 10210 154000
10283 10225 126000
10283 10225 126000
10283 10225 126000
10312 10296 126000
10339 10339 126000
10350 10354 133000
10350 10354 133000
10350 10354 133000
10350 10354 133000
10405 10428 133000
10442 10451 133000
10449 10453 133000
10449 10453 133000
10449 10453 133000
10449 10453 133000
10449 10453 133000
10449 10453 133000
10478 10442 154000
10478 10442 154000
10478 10442 154000
10478 10442 154000
10505 10380 154000
10514 10352 175000
10514 10352 175000
10518 10336 175000
10518 10336 175000
10518 10336 175000
10518 10336 175000
10550 10210 175000
10550 10210 175000
10557 10196 168000
10557 10196 168000
10557 10196 168000
10557 10196 168000
10602 10152 168000
10635 10160 161000
10635 10160 161000
10646 10171 161000
10646 10171 161000
10646 10171 161000
10646 10171 161000
10743 10312 147000
10743 10312 147000
10750 10328 147000
10750 10328 147000
10750 10328 147000
10750 10328 147000
10793 10469 147000
10793 10469 147000
10789 10476 147000
10789 10476 147000
10789 10476 147000
10789 10476 147000
10789 10476 147000
10789 10476 147000
10771 10494 154000
10771 10494 154000
10771 10494 154000
10771 10494 154000
10720 10445 154000
10701 10404 154000
10701 10404 154000
10699 10390 161000
10699 10390 161000
10699 10390 161000
10690 10311 161000
10695 10271 204000
10695 10271 204000
10699 10253 204000
10699 10253 204000
10699 10253 204000
10699 10253 204000
10793 10147 186000
10793 10147 186000
10802 10141 186000
10802 10141 186000
10802 10141 186000
10802 10141 186000
10861 10133 186000
10896 10152 186000
10896 10152 186000
10896 10152 186000
10909 10157 186000
10909 10157 186000
10916 10209 186000
.PEN_UP
.DT 305
.PEN_DOWN
9826 10630 147000
9826 10630 147000
9834 10627 147000
9834 10627 147000
9834 10627 147000
9834 10627 147000
9834 10627 147000
9834 10627 147000
9834 10627 147000
9892 10611 175000
9934 10596 175000
9934 10596 175000
9934 10596 175000
9960 10587 175000
9988 10581 175000
9988 10581 175000
9988 10581 175000
10009 10581 175000
.PEN_UP
.DT 1530
.PEN_DOWN
11322 10130 112000
11326 10132 112000
11326 10132 112000
11326 10132 112000
11326 10132 112000
11326 10132 112000
11325 10131 112000
11325 10131 112000
11325 10131 112000
11334 10124 119000
11334 10124 119000
11334 10124 119000
11340 10119 119000
11340 10119 119000
11367 10113 119000
11367 10113 119000
11382 10113 119000
11382 10113 119000
11382 10113 119000
11382 10113 119000
11382 10113 119000
11515 10171 119000
11515 10171 119000
11540 10191 119000
11540 10191 119000
11540 10191 119000
11629 10324 112000
11676 10414 112000
11686 10443 90000
11710 10538 90000
11710 10538 90000
11710 10538 90000
11753 10684 90000
11753 10684 90000
11757 10716 90000
11757 10716 90000
11757 10716 90000
11757 10716 90000
11757 10716 90000
11725 10807 90000
11696 10811 97000
11696 10811 97000
11696 10811 97000
11688 10807 97000
11688 10807 97000
11688 10807 97000
11688 10807 97000
11618 10753 97000
11603 10714 112000
11603 10714 112000
11603 10714 112000
11586 10660 112000
11577 10601 112000
11577 10601 112000
11574 10577 133000
11574 10577 133000
11574 10577 133000
11574 10577 133000
11576 10427 133000
11600 10370 133000
11608 10352 147000
11608 10352 147000
11608 10352 147000
11608 10352 147000
11683 10203 147000
11683 10203 147000
11694 10188 147000
11720 10158 105000
11720 10158 105000
11756 10138 105000
11777 10132 105000
11777 10132 105000
11791 10132 105000
11791 10132 105000
11791 10132 105000
11791 10132 105000
11791 10132 105000
.PEN_UP
.DT 95
.PEN_DOWN
11996 10450 112000
11996 10450 112000
11973 10454 112000
11973 10454 112000
11973 10454 112000
11973 10454 112000
11935 10460 140000
11915 10455 140000
11915 10455 140000
11915 10455 140000
11915 10455 140000
11915 10455 140000
11882 10424 140000
11873 10399 140000
11873 10399 140000
11873 10399 140000
11873 10369 147000
11869 10296 147000
11869 10296 147000
11871 10284 147000
11875 10239 154000
11875 10239 154000
11875 10239 154000
11875 10239 154000
11896 10185 154000
11912 10162 154000
11912 10162 154000
11918 10153 140000
11918 10153 140000
11918 10153 140000
11918 10153 140000
11982 10156 140000
12025 10208 140000
12036 10221 140000
12036 10221 140000
12036 10221 140000
12080 10315 140000
12101 10363 133000
12101 10363 133000
12103 10374 140000
12103 10374 140000
12103 10374 140000
12103 10374 140000
12106 10428 161000
12101 10442 161000
12101 10442 161000
12101 10442 161000
12101 10442 161000
12101 10442 161000
12101 10442 161000
12101 10442 161000
12093 10436 161000
12093 10436 161000
12093 10436 161000
12093 10436 161000
12093 10436 161000
12093 10436 161000
12093 10436 161000
12070 10335 175000
12070 10335 175000
12070 10335 175000
12072 10297 175000
12075 10247 175000
12075 10247 175000
12080 10229 175000
12080 10229 175000
12080 10229 175000
12080 10229 175000
12103 10155 175000
12131 10133 175000
12131 10133 175000
12131 10133 175000
12140 10128 154000
12187 10136 154000
12187 10136 154000
12204 10147 154000
12204 10147 154000
12246 10200 133000
12246 10200 133000
12246 10200 133000
12318 10322 133000
12318 10322 133000
12329 10344 133000
12361 10417 133000
12361 10417 133000
12376 10450 133000
12419 10567 112000
12429 10589 112000
12446 10657 112000
12446 10657 112000
12449 10684 83000
12449 10684 83000
12449 10684 83000
12461 10791 83000
12452 10827 83000
12452 10827 83000
12444 10834 83000
12444 10834 83000
12444 10834 83000
12444 10834 83000
12444 10834 83000
12407 10840 83000
12376 10806 105000
12376 10806 105000
12376 10806 105000
12362 10756 105000
12345 10707 105000
12345 10707 105000
12339 10681 126000
12339 10681 126000
12339 10681 126000
12339 10681 126000
12333 10575 126000
12333 10514 126000
12333 10514 126000
12336 10494 140000
12336 10494 140000
12336 10494 140000
12350 10380 140000
12373 10326 140000
12376 10310 154000
12376 10310 154000
12376 10310 154000
12376 10310 154000
12424 10222 154000
12460 10195 154000
12460 10195 154000
12469 10184 154000
12469 10184 154000
12469 10184 154000
12534 10168 161000
12571 10178 161000
12586 10184 161000
12607 10203 161000
12607 10203 161000
12607 10203 161000
12634 10236 161000
12663 10284 161000
12670 10294 140000
12670 10294 140000
12670 10294 140000
12670 10294 140000
12670 10294 140000
12703 10388 140000
12705 10423 133000
12705 10423 133000
12705 10435 133000
12705 10435 133000
12705 10435 133000
12705 10435 133000
12705 10435 133000
12693 10466 140000
12674 10464 140000
12674 10464 140000
12674 10464 140000
12674 10464 140000
12655 10435 154000
12638 10408 154000
12638 10408 154000
12638 10408 154000
12636 10399 154000
12636 10399 154000
12636 10399 154000
12638 10311 186000
12638 10311 186000
12638 10311 186000
12638 10311 186000
12638 10311 186000
12662 10221 186000
12684 10189 186000
12692 10181 186000
12692 10181 186000
12692 10181 186000
12692 10181 186000
12692 10181 186000
12779 10139 186000
12779 10139 186000
12779 10139 186000
12789 10141 186000
12789 10141 186000
12789 10141 186000
12789 10141 186000
12867 10231 186000
12886 10282 175000
12886 10282 175000
12886 10282 175000
12915 10355 175000
12927 10397 161000
12930 10417 161000
12930 10417 161000
12930 10417 161000
12930 10417 161000
12930 10417 161000
12919 10476 186000
12907 10478 186000
12907 10478 186000
12907 10478 186000
12907 10478 186000
12907 10478 186000
12907 10478 186000
12907 10478 186000
12868 10441 186000
12855 10411 186000
12855 10411 186000
12855 10411 186000
12857 10394 186000
12857 10394 186000
12863 10373 175000
12863 10373 175000
12863 10373 175000
12873 10367 175000
12873 10367 175000
12913 10356 168000
12913 10356 168000
12939 10356 168000
12939 10356 168000
12939 10356 168000
12939 10356 168000
13002 10347 161000
13023 10334 161000
13023 10334 161000
13023 10334 161000
13027 10329 161000
13027 10329 161000
13027 10329 161000
13027 10329 161000
13027 10329 161000
13029 10238 175000
13029 10238 175000
13029 10238 175000
13027 10200 175000
13029 10171 175000
13029 10171 175000
13032 10165 186000
13032 10165 186000
13032 10165 186000
13032 10165 186000
13048 10119 186000
13065 10104 175000
13065 10104 175000
13071 10095 175000
13071 10095 175000
13071 10095 175000
13107 10096 175000
13107 10096 175000
13132 10129 175000
13132 10129 175000
13149 10146 175000
13180 10215 154000
13191 10230 154000
13191 10230 154000
13219 10312 154000
13239 10338 154000
13239 10338 154000
13239 10338 154000
13282 10464 154000
13304 10553 133000
13313 10578 105000
13313 10578 105000
13313 10578 105000
13313 10578 105000
13313 10578 105000
13345 10798 105000
13345 10798 105000
13341 10813 112000
13341 10813 112000
13341 10813 112000
13341 10813 112000
13341 10813 112000
13341 10813 112000
13341 10813 112000
13284 10852 112000
13284 10852 112000
13284 10852 112000
13279 10832 112000
13279 10832 112000
13267 10789 112000
13267 10789 112000
13267 10789 112000
13263 10761 140000
13268 10676 140000
13268 10676 140000
13268 10654 204000
13275 10589 204000
13275 10589 204000
13275 10589 204000
13275 10589 204000
13287 10425 204000
13289 10405 220000
13289 10405 220000
13289 10405 220000
13289 10405 220000
13289 10405 220000
13305 10255 220000
13315 10216 220000
.PEN_UP
.DT 170
.PEN_DOWN
13164 10478 112000
13211 10449 112000
13211 10449 112000
13231 10446 112000
13273 10434 220000
13273 10434 220000
13273 10434 220000
13317 10434 220000
13352 10431 83000
13352 10431 83000
13371 10433 83000
13371 10433 83000
13371 10433 83000
13371 10433 83000
13419 10443 83000
13400 10461 83000
13400 10461 83000
13400 10461 83000
13400 10461 83000
13380 10473 83000
13279 10539 83000
.PEN_UP
.DT 255
.PEN_DOWN
12262 10627 105000
12272 10636 204000
12272 10636 204000
12272 10636 204000
12272 10636 204000
12272 10640 204000
12272 10640 204000
12279 10636 220000
12279 10636 220000
12279 10636 220000
12279 10636 220000
12279 10636 220000
12279 10636 220000
12363 10602 220000
12363 10602 220000
12363 10602 220000
12363 10602 220000
12436 10586 220000
12436 10586 220000
12455 10583 220000
12455 10583 220000
12455 10583 220000
12455 10583 220000
12557 10579 220000
.PEN_UP
.DT 1960
.PEN_DOWN
14126 10347 112000
14126 10347 112000
14121 10352 112000
14121 10352 112000
14121 10352 112000
14121 10352 112000
14121 10352 112000
14121 10352 112000
14108 10402 140000
14087 10425 140000
14087 10425 140000
14087 10425 140000
14087 10425 140000
14072 10438 147000
14058 10440 147000
14058 10440 147000
14058 10440 147000
14058 10440 147000
14058 10440 147000
14058 10440 147000
14007 10407 147000
13976 10368 147000
13976 10368 147000
13976 10368 147000
13976 10368 147000
13965 10322 147000
13958 10281 140000
13958 10281 140000
13956 10269 140000
13956 10269 140000
13956 10269 140000
13956 10269 140000
13987 10162 140000
13987 10162 140000
13992 10152 140000
13992 10152 140000
13992 10152 140000
13992 10152 140000
14078 10138 140000
14078 10138 140000
14089 10150 126000
14089 10150 126000
14089 10150 126000
14089 10150 126000
14163 10256 126000
14195 10340 126000
14205 10362 112000
14205 10362 112000
14205 10362 112000
14205 10362 112000
14255 10549 112000
14283 10635 76000
14287 10662 76000
14287 10662 76000
14287 10662 76000
14287 10662 76000
14305 10768 76000
14300 10784 97000
14300 10784 97000
14300 10784 97000
14300 10784 97000
14297 10788 97000
14297 10788 97000
14284 10784 97000
14284 10784 97000
14284 10784 97000
14284 10784 97000
14284 10784 97000
14281 10755 97000
14281 10755 97000
14281 10755 97000
14281 10755 97000
14281 10755 97000
14250 10594 112000
14241 10508 112000
14237 10492 112000
14237 10492 112000
14237 10425 112000
14237 10425 112000
14237 10425 112000
14232 10391 133000
14237 10292 133000
14237 10292 133000
14242 10275 147000
14250 10206 147000
14250 10206 147000
14250 10206 147000
14283 10141 147000
14283 10141 147000
14290 10130 161000
14290 10130 161000
14290 10130 161000
14290 10130 161000
14290 10130 161000
14342 10112 161000
14387 10133 161000
14397 10141 161000
14397 10141 161000
14397 10141 161000
14397 10141 161000
14475 10219 140000
14514 10269 140000
14525 10281 140000
14525 10281 140000
14525 10281 140000
14525 10281 140000
14525 10281 140000
14562 10405 133000
14562 10405 133000
14562 10405 133000
14562 10405 133000
14558 10418 140000
14558 10418 140000
14530 10447 140000
14530 10447 140000
14520 10447 140000
14520 10447 140000
14520 10447 140000
14520 10447 140000
14520 10447 140000
14520 10447 140000
14460 10424 140000
14460 10424 140000
14460 10424 140000
14460 10424 140000
14451 10399 140000
14447 10372 140000
14447 10372 140000
14447 10372 140000
14445 10358 140000
14446 10307 140000
14446 10307 140000
14448 10290 140000
14448 10290 140000
14459 10260 204000
14459 10260 204000
14459 10260 204000
14476 10231 204000
14490 10214 204000
14490 10214 204000
14496 10210 220000
14496 10210 220000
14496 10210 220000
14496 10210 220000
14522 10185 220000
14538 10174 220000
14542 10167 220000
14542 10167 220000
14542 10167 220000
14542 10167 220000
14577 10137 220000
14610 10132 220000
14610 10132 220000
14616 10132 220000
14616 10132 220000
14616 10132 220000
14616 10132 220000
14701 10152 186000
14701 10152 186000
14712 10152 186000
14712 10152 186000
14712 10152 186000
14712 10152 186000
14741 10199 186000
14755 10225 186000
14755 10225 186000
14758 10239 154000
14758 10239 154000
14770 10302 154000
14772 10312 154000
14772 10312 154000
14783 10352 133000
14783 10352 133000
14783 10352 133000
14791 10368 119000
14804 10408 119000
14804 10408 119000
14811 10412 133000
14811 10412 133000
14811 10412 133000
14811 10412 133000
14811 10412 133000
14811 10412 133000
14830 10421 133000
14830 10421 133000
14830 10421 133000
14830 10421 133000
14830 10421 133000
14846 10397 133000
14855 10380 154000
14855 10380 154000
14855 10380 154000
14858 10364 154000
14870 10316 154000
14870 10316 154000
14872 10304 168000
14872 10304 168000
14872 10304 168000
14872 10304 168000
14872 10304 168000
14883 10217 168000
14898 10192 168000
14898 10192 168000
14901 10173 175000
14901 10173 175000
14901 10173 175000
14931 10118 175000
14951 10092 168000
14955 10084 168000
14955 10084 168000
14955 10084 168000
14955 10084 168000
14955 10084 168000
14987 10069 168000
14995 10079 168000
14995 10079 168000
14995 10079 168000
15004 10091 168000
15024 10143 168000
15024 10143 168000
15029 10157 168000
15038 10202 161000
15038 10202 161000
15040 10217 161000
15040 10217 161000
15044 10280 161000
15044 10283 161000
15044 10283 161000
15044 10283 161000
15044 10283 161000
15044 10283 161000
15044 10283 161000
15044 10283 161000
15042 10342 204000
15034 10358 254000
15034 10358 254000
15034 10358 254000
15034 10358 254000
15029 10365 302000
15029 10365 302000
15025 10370 339000
15025 10370 339000
15025 10370 339000
15025 10370 339000
15025 10370 339000
15025 10370 339000
15022 10368 339000
15022 10368 339000
15022 10368 339000
15022 10368 339000
15022 10368 339000
15022 10368 339000
15022 10370 339000
15022 10370 339000
15022 10370 339000
15022 10370 339000
15022 10370 339000
15022 10370 339000
15024 10370 302000
15024 10370 302000
15024 10370 302000
15024 10370 302000
15024 10370 302000
15024 10370 302000
15025 10370 274000
15025 10370 274000
15025 10370 274000
15025 10370 274000
15025 10370 274000
15025 10370 274000
15025 10370 274000
15025 10370 274000
15025 10370 274000
15025 10370 274000
15025 10370 274000
15025 10370 274000
15025 10370 274000
15025 10371 274000
15025 10371 274000
15025 10371 274000
15025 10371 274000
15025 10371 274000
15025 10371 274000
15022 10371 274000
15022 10371 274000
15022 10371 274000
15022 10371 274000
15022 10371 274000
15022 10371 274000
15021 10371 254000
15021 10371 254000
15021 10371 254000
15021 10371 254000
15021 10371 254000
15021 10371 254000
15021 10371 254000
15021 10371 254000
15021 10371 254000
15021 10371 254000
15021 10371 254000
15021 10371 254000
15021 10371 254000
15019 10371 220000
15019 10371 220000
15019 10371 220000
15019 10371 220000
15019 10371 220000
15019 10371 220000
15019 10369 220000
15019 10369 220000
15019 10369 220000
15019 10369 220000
15019 10369 220000
15019 10369 220000
15019 10369 220000
15019 10371 220000
15019 10371 220000
15019 10371 220000
15019 10371 220000
15019 10371 220000
15019 10371 220000
15019 10371 220000
15019 10371 220000
15019 10371 220000
15019 10371 220000
15019 10371 220000
15019 10371 220000
15019 10369 236000
15019 10369 236000
15019 10369 236000
15019 10369 236000
15019 10369 236000
15019 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15018 10369 236000
15016 10369 236000
15016 10369 236000
15016 10369 236000
15016 10369 236000
15016 10369 236000
15016 10369 236000
15016 10369 236000
15016 10371 236000
15016 10371 236000
15016 10371 236000
15016 10371 236000
15016 10371 236000
15016 10371 236000
15018 10371 236000
15018 10371 236000
15018 10371 236000
15018 10371 236000
15018 10371 236000
15018 10371 236000
15018 10371 236000
15018 10371 236000
15018 10371 236000
15018 10371 236000
15018 10371 236000
15018 10371 236000
15018 10371 236000
15018 10371 236000
15018 10371 236000
15018 10371 236000
15018 10371 236000
15018 10371 236000
15018 10372 236000
15018 10372 236000
15018 10372 236000
15018 10372 236000
15018 10372 236000
15018 10372 236000
15018 10372 236000
15017 10372 236000
15017 10372 236000
15017 10372 236000
15017 10372 236000
15017 10372 236000
15017 10372 236000
15017 10370 236000
15017 10370 236000
15017 10370 236000
15017 10370 236000
15017 10370 236000
15017 10370 236000
15018 10370 220000
15018 10370 220000
15018 10370 220000
15018 10370 220000
15018 10370 220000
15018 10370 220000
15018 10369 220000
15018 10369 220000
15018 10369 220000
15018 10369 220000
15018 10369 220000
15018 10369 220000
15018 10369 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15018 10371 220000
15019 10363 220000
15019 10363 220000
15019 10363 220000
15019 10363 220000
15019 10363 220000
15019 10363 220000
15019 10363 220000
15073 10297 220000
15073 10297 220000
15073 10297 220000
15073 10297 220000
15117 10279 220000
15156 10268 220000
15176 10268 204000
15176 10268 204000
15176 10268 204000
15176 10268 204000
15262 10266 168000
15316 10271 168000
15316 10271 168000
15328 10272 154000
15328 10272 154000
15328 10272 154000
15328 10272 154000
15328 10272 154000
15328 10272 154000
15419 10295 161000
15419 10295 161000
15419 10295 161000
15419 10295 161000
15415 10302 161000
15415 10302 161000
15415 10302 161000
15396 10317 161000
15396 10317 161000
15396 10317 161000
15396 10317 161000
15330 10337 168000
15330 10337 168000
15330 10337 168000
15330 10337 168000
15315 10339 168000
15315 10339 168000
15273 10332 186000
15273 10332 186000
15259 10328 204000
15259 10328 204000
15259 10328 204000
15259 10328 204000
15259 10328 204000
15236 10300 204000
15220 10274 204000
15220 10274 204000
15220 10274 204000
15220 10274 204000
15205 10240 204000
15205 10240 204000
15205 10240 204000
15205 10240 204000
15202 10220 204000
15202 10220 204000
15195 10147 204000
15198 10124 220000
15198 10124 220000
15202 10112 220000
15202 10112 220000
15202 10112 220000
15202 10112 220000
15222 10040 220000
15242 10027 220000
15242 10027 220000
15248 10024 220000
15248 10024 220000
15248 10024 220000
15301 10024 220000
15301 10024 220000
15347 10038 220000
15347 10038 220000
15347 10038 220000
15432 10082 220000
15475 10120 220000
15475 10120 220000
15532 10181 220000
15532 10181 220000
15532 10181 220000
15573 10241 220000
15609 10307 220000
15619 10325 220000
15650 10393 220000
15650 10393 220000
15650 10393 220000
15662 10421 175000
15702 10525 175000
15711 10538 175000
15722 10598 161000
15722 10598 161000
15722 10598 161000
15722 10598 161000
15725 10621 161000
15705 10674 161000
15692 10678 161000
15692 10678 161000
15692 10678 161000
15692 10678 161000
15692 10678 161000
15656 10695 161000
15632 10691 161000
15632 10691 161000
15629 10688 161000
15629 10688 161000
15629 10688 161000
15629 10688 161000
15629 10688 161000
15629 10688 161000
15558 10558 161000
15558 10558 161000
15558 10558 161000
15547 10461 186000
15547 10461 186000
15547 10437 186000
15547 10437 186000
15547 10437 186000
15547 10437 186000
15547 10437 186000
15607 10272 186000
15607 10272 186000
15616 10265 204000
15616 10265 204000
15616 10265 204000
15616 10265 204000
15682 10203 204000
15738 10189 204000
15754 10186 112000
15754 10186 112000
15754 10186 112000
15754 10186 112000
15818 10169 112000
15849 10171 112000
15849 10171 112000
15857 10174 112000
15857 10174 112000
15857 10174 112000
15857 10174 112000
.PEN_UP
.DT 90
.PEN_DOWN
16020 10361 133000
16020 10361 133000
16001 10364 133000
16001 10364 133000
16001 10364 133000
16001 10364 133000
16001 10364 133000
15968 10381 168000
15955 10379 168000
15955 10379 168000
15955 10379 168000
15955 10379 168000
15955 10379 168000
15955 10379 168000
15932 10354 186000
15924 10321 186000
15924 10321 186000
15924 10321 186000
15924 10321 186000
15926 10238 186000
15926 10238 186000
15928 10221 204000
15928 10221 204000
15928 10221 204000
15928 10221 204000
15949 10157 204000
15981 10132 204000
15992 10125 204000
15992 10125 204000
15992 10125 204000
15992 10125 204000
15992 10125 204000
16092 10158 204000
16092 10158 204000
16099 10165 186000
16099 10165 186000
16099 10165 186000
16099 10165 186000
16148 10233 186000
16148 10233 186000
16144 10243 186000
16144 10243 186000
16144 10243 186000
16144 10243 186000
16144 10243 186000
16144 10243 186000
16121 10333 204000
16121 10333 204000
16121 10333 204000
16121 10333 204000
16096 10348 204000
16085 10352 220000
16085 10352 220000
16085 10352 220000
16085 10352 220000
16085 10352 220000
16085 10352 220000
16085 10352 220000
16047 10350 220000
16047 10350 220000
16047 10350 220000
16047 10350 220000
16047 10350 220000
16038 10330 154000
16038 10314 154000
16038 10314 154000
16038 10314 154000
16038 10314 154000
16038 10314 154000
16056 10288 154000
16081 10261 154000
16081 10261 154000
16081 10261 154000
16095 10261 154000
16140 10286 154000
16140 10286 154000
.PEN_UP
.DT 90
.PEN_DOWN
16301 10367 105000
16289 10377 105000
16289 10377 105000
16289 10377 105000
16289 10377 105000
16282 10381 105000
16282 10381 105000
16266 10360 105000
16266 10360 105000
16266 10360 105000
16266 10360 105000
16259 10345 147000
16255 10275 147000
16251 10254 147000
16251 10254 147000
16243 10162 186000
16243 10162 186000
16243 10162 186000
16235 9991 186000
16235 9991 186000
16235 9967 186000
16234 9883 204000
16234 9883 204000
16234 9883 204000
16232 9808 204000
16232 9757 204000
16232 9757 204000
16231 9737 186000
16231 9737 186000
16231 9737 186000
16231 9737 186000
16231 9670 186000
16229 9664 186000
16229 9664 186000
16229 9664 186000
16229 9664 186000
16229 9664 186000
16229 9664 186000
16229 9664 186000
16224 9724 186000
16224 9724 186000
16224 9724 186000
16224 9724 186000
16233 9880 186000
16233 9959 186000
16236 9983 186000
16241 10062 186000
16241 10062 186000
16241 10062 186000
16247 10161 186000
16252 10220 186000
16259 10236 186000
16270 10303 204000
16270 10303 204000
16270 10303 204000
16307 10343 220000
16329 10368 220000
16329 10368 220000
16339 10375 220000
16339 10375 220000
16339 10375 220000
16339 10375 220000
16339 10375 220000
16339 10375 220000
16339 10375 220000
16467 10332 220000
16467 10332 220000
16467 10332 220000
16493 10304 220000
16515 10275 220000
16515 10275 220000
16517 10258 236000
16517 10258 236000
16517 10258 236000
16517 10258 236000
16512 10149 254000
16499 10108 254000
16495 10090 254000
16495 10090 254000
16495 10090 254000
16495 10090 254000
16495 10090 254000
16426 10020 220000
16426 10020 220000
16426 10020 220000
16426 10019 220000
16426 10019 220000
16426 10019 220000
16409 10011 220000
16409 10011 220000
.PEN_UP
.DT 1580
.PEN_DOWN
16576 10117 105000
16576 10117 105000
16576 10115 105000
16576 10115 105000
16576 10115 105000
16576 10115 105000
16576 10115 105000
16576 10115 105000
16576 10119 105000
16576 10119 105000
16576 10119 105000
16576 10119 105000
16576 10119 105000
16576 10119 105000
16576 10119 105000
16622 10221 105000
16622 10221 105000
16622 10221 105000
16627 10230 119000
16675 10318 119000
16693 10330 119000
16722 10362 119000
16722 10362 119000
16722 10362 119000
16730 10369 133000
16767 10397 133000
16785 10397 133000
16785 10397 133000
16811 10402 133000
16811 10402 133000
16811 10402 133000
16845 10396 133000
16856 10387 133000
16856 10387 133000
16856 10387 133000
16856 10387 133000
16864 10369 133000
16875 10303 133000
16875 10303 133000
16875 10286 133000
16870 10219 133000
16870 10219 133000
16864 10193 133000
16847 10123 140000
16840 10102 119000
16833 10064 119000
16833 10064 119000
16831 10052 97000
16831 10052 97000
16831 10052 97000
16831 10052 97000
16831 10052 97000
16831 10037 97000
16831 10037 97000
16831 10037 97000
16831 10037 97000
16831 10037 97000
16882 10194 97000
16882 10194 97000
16890 10205 105000
16890 10205 105000
16890 10205 105000
16890 10205 105000
16933 10310 105000
16967 10339 126000
16977 10347 126000
16977 10347 126000
16977 10347 126000
16977 10347 126000
17003 10359 126000
17024 10358 147000
17024 10358 147000
17024 10358 147000
17030 10356 154000
17030 10356 154000
17030 10356 154000
17058 10336 154000
17058 10336 154000
17066 10331 154000
17066 10331 154000
17066 10331 154000
17066 10331 154000
17090 10235 154000
17090 10235 154000
17090 10235 154000
17090 10218 161000
17090 10218 161000
17090 10218 161000
17083 10134 161000
17073 10096 147000
17071 10081 105000
17071 10081 105000
17071 10081 105000
17071 10081 105000
17062 10048 105000
17060 10048 105000
17060 10048 105000
17060 10048 105000
17060 10048 105000
17060 10048 105000
17060 10048 105000
17060 10048 105000
17060 10048 105000
.PEN_UP
.DT 20
.PEN_DOWN
17165 10311 105000
17165 10311 105000
17183 10349 105000
17183 10349 105000
17183 10349 105000
17215 10364 105000
17226 10362 126000
17226 10362 126000
17226 10362 126000
17226 10362 126000
17226 10362 126000
17234 10355 140000
17234 10355 140000
17250 10329 140000
17252 10322 147000
17252 10322 147000
17252 10322 147000
17252 10322 147000
17252 10322 147000
17252 10322 147000
17252 10322 147000
17248 10171 147000
17248 10171 147000
17248 10171 147000
17248 10094 147000
17248 10094 147000
17253 10082 147000
17253 10082 147000
17253 10082 147000
17253 10082 147000
17253 10082 147000
17286 10018 147000
17317 10018 140000
17317 10018 140000
17317 10018 140000
17329 10018 140000
17329 10018 140000
17329 10018 140000
17329 10018 140000
