


.DATE		07 ? 93
.STYLE		MIXED
	250 13
	255 13
	258 13
	262 15
	265 15
	267 18
	267 21
	267 24
	267 27
	265 30
	262 32
	258 34
	255 34
	255 33
.PEN_UP
.PEN_DOWN
	301 39
	299 42
	296 43
	291 40
	288 38
	286 35
	284 31
	283 28
	283 23
	283 20
	285 17
	288 16
	292 16
	296 17
	297 20
	298 24
	299 28
	299 32
	299 36
	299 39
	300 36
	301 33
	303 29
	304 26
	306 22
	308 19
	310 16
	312 13
	315 13
	318 14
.PEN_UP
.PEN_DOWN
	317 45
	320 42
	320 39
	320 36
	320 33
	321 30
	321 26
	321 23
	321 20
	320 17
	318 21
	318 24
	320 27
	322 30
	326 34
	329 37
	332 38
	336 39
.PEN_UP
.PEN_DOWN
	355 73
	355 69
	355 65
	355 62
	354 58
	353 53
	353 48
	353 42
	353 39
	353 36
	353 30
	353 25
	353 20
	353 16
	353 13
	354 10
	353 13
	353 17
	352 20
	351 23
	350 26
	349 29
	347 32
	345 35
	342 37
	339 37
	336 36
	334 33
	331 28
	330 25
	330 22
	330 19
	330 15
	334 13
	337 11
	341 11
	344 11
	348 11
	353 12
	356 12
.PEN_UP
.PEN_DOWN
	82 72
	79 74
	76 76
	73 77
	70 76
	67 74
	65 71
	64 68
	63 65
	62 61
	62 58
	62 55
	63 51
	66 48
	69 45
	73 44
	76 44
	79 45
	82 46
	88 48
.PEN_UP
.PEN_DOWN
	126 68
.PEN_UP
.PEN_DOWN
	105 74
	107 70
	108 65
	110 61
	110 57
	110 54
	110 51
	109 48
	106 47
	106 50
	106 53
	107 56
	108 59
	110 62
	112 65
	116 68
	119 72
	122 74
	125 75
	128 76
	131 76
	134 75
.PEN_UP
.PEN_DOWN
	147 75
	150 75
	152 74
.PEN_UP
.PEN_DOWN
	152 74
.PEN_UP
.PEN_DOWN
	141 75
	140 72
	140 69
	138 65
	138 62
	138 58
	138 55
	140 51
	143 50
	146 50
	149 53
	152 55
	154 59
	156 62
	158 65
	160 69
	162 72
	162 75
	163 78
	163 81
	163 78
	163 75
	162 71
	162 68
	162 65
	162 59
	162 55
	162 51
	162 47
	162 43
	162 40
	162 34
	162 30
	161 26
	161 23
	161 20
	160 16
	158 13
	157 10
	155 7
	153 4
	152 1
	149 0
	146 1
	143 2
	140 4
	137 7
	134 9
	133 12
	133 15
	133 19
	136 22
	138 25
	141 26
	144 28
	149 30
	153 30
	156 29
.PEN_UP
.PEN_DOWN
	161 44
	161 40
.PEN_UP
.PEN_DOWN
	154 36
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	56 40
	58 37
	61 33
	62 30
	63 26
	64 21
	65 18
	65 14
	65 10
	65 7
	63 4
	61 7
	61 10
	61 14
	62 17
	63 20
	65 23
	65 28
	68 30
	70 33
	73 35
	75 38
	78 40
	81 39
	84 39
	85 39
.PEN_UP
.PEN_DOWN
	96 29
	93 30
	90 31
	87 32
	84 32
	81 29
	79 26
	78 22
	78 19
	78 16
	78 13
	78 10
	80 7
	83 4
	88 2
	92 3
	95 4
	99 5
	102 9
	103 12
	105 16
	105 19
	105 22
	105 26
	105 29
	103 33
	100 37
	95 38
	92 38
	89 36
	89 33
.PEN_UP
.PEN_DOWN
	136 32
	133 33
	130 34
	126 33
	122 30
	121 27
	119 24
	119 20
	119 17
	119 14
	119 11
	120 8
	123 7
	126 6
	129 6
	134 5
.PEN_UP
.PEN_DOWN
	139 12
	142 14
	145 16
	148 18
	151 22
	153 26
	155 30
	156 33
	158 37
	159 41
	159 46
	162 47
	162 50
	164 53
	164 56
	165 59
	165 62
	165 65
	162 63
	162 60
	161 57
	161 54
	161 51
	160 47
	159 43
	159 40
	159 35
	159 31
	158 25
	158 21
	158 18
	157 15
	157 12
	157 9
	157 6
	157 3
	157 0
	156 3
	158 6
	158 10
	161 14
	161 18
	163 21
	164 24
	166 27
	169 30
	172 32
	175 30
	175 27
	175 24
	172 23
	169 21
	168 21
.PEN_UP
.PEN_DOWN
	168 18
	170 15
	173 12
	175 9
	178 6
	181 5
	183 5
.PEN_UP
.PEN_DOWN
	44 42
	47 42
	50 42
	55 42
	59 42
	64 42
	69 42
	74 43
	77 44
	80 44
	83 44
	86 45
	86 44
.PEN_UP
.PEN_DOWN
	68 83
	68 80
	68 77
	68 74
	68 68
	68 65
	67 62
	67 57
	67 53
	66 49
	66 45
	66 41
	66 37
	66 34
	66 29
	66 25
	66 21
	66 17
	66 13
	66 10
	67 7
	70 6
	73 7
	74 4
	77 5
	80 7
	83 8
	85 9
.PEN_UP
.PEN_DOWN
	87 18
	91 21
	95 23
	98 26
	101 28
	105 32
	109 36
	111 40
	114 44
	116 48
	117 51
	117 55
	119 58
	119 61
	119 64
	120 67
	119 70
	119 73
	119 76
	116 75
	115 72
	114 69
	113 66
	112 63
	112 58
	112 55
	110 51
	110 47
	109 44
	108 41
	108 38
	108 35
	108 32
	107 28
	107 25
	107 22
	106 18
	106 15
	106 12
	106 9
	106 6
	105 3
	105 0
	105 3
	106 6
	107 9
	109 13
	110 16
	112 19
	115 22
	115 25
	118 26
	121 26
	123 23
	123 20
	123 17
	123 14
	123 11
	124 8
	127 7
	130 6
	133 8
	136 9
	137 12
	140 14
	141 17
	142 20
	143 23
	144 26
	144 29
	144 32
	144 35
	142 38
	143 35
	144 35
.PEN_UP
.PEN_DOWN
	144 34
	145 31
	145 28
	145 25
	146 20
	148 17
	151 15
	154 15
	157 15
	161 16
	164 17
	166 20
	167 21
.PEN_UP
.PEN_DOWN
	146 58
	149 56
	150 53
	154 52
.PEN_UP
.PEN_DOWN
	179 36
	180 33
	180 29
	182 24
	182 21
	182 16
	182 13
	182 10
	182 7
	181 4
	179 7
	179 10
	180 13
	181 17
	182 20
	186 25
	187 28
	190 31
	193 34
	196 35
	199 36
	203 35
	206 34
	208 33
.PEN_UP
.PEN_DOWN
	223 65
	223 62
	223 57
	222 52
	221 48
	221 44
	220 40
	220 37
	220 34
	220 30
	220 26
	220 23
	219 19
	219 15
	219 12
	219 9
	219 6
	219 3
	219 7
	219 10
	219 13
	219 16
	219 19
	218 23
	217 26
	215 29
	212 30
	209 28
	207 25
	204 23
	204 20
	202 17
	201 14
	201 11
	201 8
	203 5
	207 3
	211 2
	214 2
	217 2
	221 3
	224 3
	227 4
	229 4
.PEN_UP
.PEN_DOWN
	76 92
	73 91
	70 89
	67 86
	64 83
	63 80
	62 77
	62 74
	61 67
	61 63
	61 58
	61 55
	61 52
	62 48
	62 45
	64 42
	65 38
	66 34
	66 31
	67 27
	67 24
	67 19
	67 16
	66 12
	65 8
	65 4
	64 1
	61 0
	58 1
	57 4
	55 8
	55 9
.PEN_UP
.PEN_DOWN
	50 39
	53 39
	56 40
	59 40
	62 40
	65 40
	70 40
	75 40
	78 40
	81 40
	85 40
	88 40
	90 40
.PEN_UP
.PEN_DOWN
	112 30
	112 33
	110 36
	108 39
	105 40
	101 40
	98 39
	95 35
	94 32
	93 29
	93 25
	93 22
	96 19
	100 19
	103 20
	106 21
	107 24
	108 27
	109 30
	109 33
	109 36
	109 39
	110 35
	110 31
	111 28
	112 24
	114 21
	116 18
	117 15
	120 14
	123 15
.PEN_UP
.PEN_DOWN
	120 44
	123 44
	127 45
	130 45
	134 45
	139 46
	143 46
	147 46
	150 47
	153 47
	154 47
.PEN_UP
.PEN_DOWN
	132 65
	132 62
	132 59
	133 56
	133 53
	134 49
	134 46
	134 42
	134 38
	134 34
	134 30
	134 27
	134 23
	135 20
	138 16
	141 16
	144 15
	148 18
	151 19
	153 21
.PEN_UP
.PEN_DOWN
	165 74
	165 70
	165 63
	165 58
	165 55
	165 52
	165 49
	165 44
	165 41
	166 35
	167 31
	167 27
	168 24
	168 21
	169 18
	169 21
	170 24
	170 27
	171 30
	171 34
	174 36
	175 39
	177 42
	180 44
	183 45
	186 45
	187 42
	188 39
	188 35
	188 31
	188 26
	188 22
	188 19
	191 18
	194 19
.PEN_UP
.PEN_DOWN
	204 35
	208 35
	211 35
	215 35
	218 36
	219 39
	221 42
	222 45
	222 48
	219 50
	216 50
	213 48
	210 45
	210 41
	208 38
	208 33
	207 29
	207 26
	207 23
	208 20
	211 17
	216 15
	220 14
	224 15
	228 17
	231 19
	231 20
.PEN_UP
.PEN_DOWN
	235 45
	237 41
	238 37
	238 34
	238 29
	239 26
	239 23
	239 19
	239 16
	237 19
	237 22
	237 25
	237 29
	238 32
	239 35
	240 38
	241 42
	244 44
	247 46
	250 47
	254 48
	257 48
	260 48
	261 46
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	74 25
	73 28
	70 29
	67 30
	64 30
	60 28
	58 25
	56 22
	55 19
	58 18
	61 18
	64 18
	68 18
	72 18
	76 18
	79 18
	82 17
	84 14
	85 11
	85 8
	84 5
	81 3
	77 2
	74 1
	70 1
	66 0
	61 0
	58 0
	55 0
	52 3
	52 6
	51 8
.PEN_UP
.PEN_DOWN
	88 28
	92 29
	97 30
	102 30
	105 30
	108 31
	111 32
	114 32
	117 33
	120 33
	125 35
	129 35
	132 36
	135 36
.PEN_UP
.PEN_DOWN
	114 62
	114 57
	114 51
	114 47
	114 43
	114 40
	114 37
	114 33
	113 28
	113 22
	113 19
	113 15
	113 11
	114 8
	115 5
	118 4
	120 1
	123 2
	126 4
	129 4
	132 4
.PEN_UP
.PEN_DOWN
	163 27
	162 30
	159 32
	156 34
	153 33
	150 32
	148 29
	145 26
	144 23
	143 19
	142 16
	142 13
	142 10
	145 8
	148 7
	151 9
	154 12
	158 17
	159 20
	159 23
	160 26
	160 29
	160 32
	161 28
	161 25
	162 21
	163 17
	166 13
	169 11
	172 11
	176 11
.PEN_UP
.PEN_DOWN
	201 73
	201 69
	200 64
	200 61
	200 58
	198 55
	198 50
	198 47
	198 44
	198 40
	198 37
	198 34
	198 29
	199 25
	200 21
	200 17
	200 13
	200 10
	200 7
	200 10
	199 13
	199 16
	198 19
	198 22
	198 25
	197 28
	195 31
	193 34
	190 36
	187 36
	186 31
	185 28
	184 25
	183 21
	182 17
	182 14
	183 11
	184 8
	186 5
	189 5
	192 5
	195 5
	200 5
	203 6
	206 8
	207 9
.PEN_UP
.PEN_DOWN
	216 27
	216 24
	216 21
	216 16
	216 13
	217 10
	217 7
	218 7
.PEN_UP
.PEN_DOWN
	214 47
	218 45
	221 44
	224 42
.PEN_UP
.PEN_DOWN
	232 35
	232 31
	232 28
	232 24
	231 19
	231 15
	232 12
	235 10
	238 10
	241 11
	244 14
	246 17
	247 21
	248 24
	249 27
	250 32
	251 36
	251 39
	252 42
	252 39
	252 36
	252 32
	252 29
	252 25
	252 22
	253 19
	253 15
	253 12
	255 8
	258 6
	260 8
.PEN_UP
.PEN_DOWN
	267 29
	269 32
	273 34
	276 35
	279 36
	283 36
	287 37
	289 34
	289 30
	289 27
	288 24
	288 20
	288 17
	286 14
	285 17
	286 20
	286 23
	287 26
	289 29
	292 32
	294 35
	296 38
	300 38
	301 35
	301 32
	301 29
	300 24
	299 21
	297 18
	297 15
	298 18
	299 21
	300 24
	301 27
	302 30
	305 33
	306 36
	309 38
	312 38
	312 35
	312 31
	310 28
	310 25
	309 22
	308 18
	308 15
	308 12
	308 9
	309 9
.PEN_UP
.PEN_DOWN
	50 74
	51 71
	52 68
	53 64
	54 60
	55 56
	55 53
	55 50
	56 45
	56 41
	56 37
	57 32
	58 26
	58 23
	58 20
	58 17
	58 14
	60 12
.PEN_UP
.PEN_DOWN
	49 26
	49 29
	52 32
	55 34
	58 34
	62 35
	66 37
	73 38
	77 37
	80 35
	83 32
	83 28
	83 25
	83 22
	83 19
	81 16
	80 12
	77 10
	75 7
	71 5
	68 3
	65 2
	61 1
	58 1
	55 0
	52 1
	53 3
.PEN_UP
.PEN_DOWN
	99 14
	102 14
	105 14
	110 16
	113 17
	115 20
	116 23
	116 26
	116 29
	117 32
	117 35
	114 37
	110 36
	107 34
	105 31
	105 28
	103 25
	103 22
	103 19
	103 16
	104 13
	105 10
	108 9
	111 9
	114 10
	117 12
	120 14
	123 16
	126 19
	128 22
	130 25
	132 28
	134 31
	136 34
	139 37
	142 40
	145 41
	148 43
	151 44
	154 44
	154 41
	154 37
	154 34
	154 31
	154 28
	154 25
	153 22
	155 25
	155 29
	157 32
	159 35
	161 38
	164 41
	167 42
	169 39
	169 34
	169 31
	169 27
	169 24
	169 20
	169 16
	168 13
	168 10
	167 6
	167 7
.PEN_UP
.PEN_DOWN
	214 38
	211 38
	208 38
	205 38
	202 37
	197 35
	194 32
	191 30
	190 27
	189 24
	189 21
	189 18
	189 14
	190 11
	193 10
	196 8
	199 8
	202 8
	206 8
	209 8
	212 9
	215 10
	219 11
	222 14
	224 17
	225 18
.PEN_UP
.PEN_DOWN
	243 74
	243 71
	243 67
	243 64
	241 59
	241 54
	240 49
	240 46
	240 43
	240 38
	239 35
	239 30
	238 26
	238 23
	238 19
	238 15
	238 12
	237 8
	238 12
	240 16
	242 20
	243 23
	245 26
	247 29
	249 32
	252 34
	255 35
	256 32
	256 29
	256 26
	255 21
	254 18
	254 14
	253 11
	253 8
	256 6
	259 8
	263 10
	264 12
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	47 6
	50 7
	53 8
	56 11
	58 14
	61 15
	65 17
	67 21
	69 25
	71 30
	74 33
	77 38
	78 42
	81 47
	83 51
	85 55
	86 58
	87 62
	87 65
	88 68
	89 71
	89 74
	89 77
	90 80
	90 83
	90 86
	86 90
	83 87
	81 80
	78 76
	77 73
	76 70
	75 67
	74 63
	73 59
	73 56
	71 52
	71 48
	70 43
	70 39
	70 36
	70 32
	69 29
	69 25
	69 21
	70 17
	71 13
	72 8
	74 5
	79 3
	82 2
	85 1
	88 0
	91 2
	94 4
	99 7
	101 10
	105 13
	106 16
	109 20
	111 23
	113 26
	114 29
	114 32
	116 36
	116 39
	116 42
	117 45
	114 46
	111 44
	108 41
	107 38
	106 35
	105 32
	105 29
	105 25
	105 21
	107 17
	108 14
	111 12
	112 9
	117 9
.PEN_UP
.PEN_DOWN
	157 80
	153 77
	152 74
	150 71
	149 67
	149 63
	148 59
	148 55
	148 52
	149 47
	149 42
	150 38
	152 35
	152 32
	153 28
	153 25
	153 22
	153 19
	153 16
	153 13
	152 10
	150 7
	146 5
	142 5
	138 7
	135 8
	134 9
.PEN_UP
.PEN_DOWN
	137 35
	140 36
	144 36
	148 36
	153 36
	158 37
	161 37
	164 36
	164 35
.PEN_UP
.PEN_DOWN
	180 33
	183 34
	187 34
	190 34
	194 34
	198 35
	201 35
	206 36
	211 36
	214 36
	219 37
	222 37
	223 39
.PEN_UP
.PEN_DOWN
	200 67
	199 64
	199 60
	199 56
	198 53
	197 50
	197 46
	196 40
	195 37
	195 34
	194 30
	194 25
	194 21
	194 18
	194 13
	197 10
	200 8
	203 7
	206 6
	209 5
	213 9
	219 12
.PEN_UP
.PEN_DOWN
	49 0
	52 2
	56 3
	60 5
	64 7
	68 9
	71 13
	76 17
	78 20
	79 23
	81 27
	83 31
	85 35
	87 39
	89 44
	91 48
	92 51
	92 54
	92 57
	92 60
	92 63
	89 63
	87 60
	86 57
	86 54
	84 51
	84 47
	83 44
	82 40
	82 37
	82 33
	82 30
	82 27
	82 24
	80 20
	80 17
	80 13
	80 10
	80 7
	79 4
	79 1
	79 4
	79 7
	81 10
	82 13
	83 16
	85 19
	87 22
	90 25
	93 26
	96 28
	99 29
	100 26
	100 23
	100 20
	100 17
	99 14
	99 10
	99 7
	99 4
	102 2
	106 0
.PEN_UP
.PEN_DOWN
	105 15
	110 14
	113 14
	116 15
	119 17
	122 19
	125 21
	126 24
	127 27
	128 30
	128 33
	128 36
	125 36
	122 36
	120 33
	118 30
	118 27
	117 24
	117 21
	117 18
	117 15
	117 12
	121 9
	125 6
	128 5
	131 5
	134 5
	137 7
	140 8
.PEN_UP
.PEN_DOWN
	150 35
	150 31
	150 28
	151 23
	151 20
	151 17
	151 14
	151 10
	150 7
	149 10
	149 13
	150 16
	150 19
	152 23
	155 27
	158 31
	162 32
	165 34
	169 31
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	41 4
	44 4
	47 5
	50 7
	53 9
	57 12
	60 16
	62 19
	64 22
	68 27
	71 32
	74 36
	76 40
	78 45
	79 48
	80 52
	80 55
	80 59
	81 62
	81 65
	80 68
	80 71
	78 74
	76 77
	73 78
	71 75
	68 73
	67 69
	66 65
	64 62
	63 58
	62 55
	62 51
	60 47
	59 44
	59 41
	59 38
	57 34
	57 30
	57 27
	57 21
	57 18
	57 14
	57 11
	59 8
	62 4
	65 3
	68 3
	71 4
	74 6
	77 8
	81 8
.PEN_UP
.PEN_DOWN
	100 34
	98 31
	95 29
	95 26
	93 22
	93 18
	92 15
	92 12
	93 8
	97 7
	100 8
	104 11
	108 13
	110 17
	111 21
	111 25
	108 26
	105 27
	101 28
	102 28
.PEN_UP
.PEN_DOWN
	125 32
	130 32
	136 32
	139 32
	143 32
	146 32
	151 32
	155 32
	158 32
	159 32
.PEN_UP
.PEN_DOWN
	140 59
	140 55
	138 48
	137 42
	136 36
	136 33
	136 30
	135 25
	135 21
	134 16
	134 12
	134 9
	137 5
	139 2
	144 0
	147 0
	150 1
	153 3
	157 5
	160 7
.PEN_UP
.PEN_DOWN
	62 39
	59 40
	56 40
	53 39
	50 38
	49 35
	46 31
	46 27
	45 23
	44 19
	44 16
	44 13
	45 10
	46 6
	49 5
	52 5
	55 8
	58 10
	60 13
	62 16
	64 19
	64 23
	65 26
	65 29
	65 32
	65 35
	65 32
	65 29
	65 26
	65 22
	66 16
	67 12
	68 9
	70 6
	73 5
	76 5
	77 5
.PEN_UP
.PEN_DOWN
	85 74
	85 70
	85 66
	85 61
	85 56
	85 51
	85 47
	85 42
	85 38
	85 30
	85 27
	85 24
	85 19
	85 16
	85 11
	85 7
	85 3
	84 0
	84 3
	85 5
.PEN_UP
.PEN_DOWN
	102 67
	103 62
	104 57
	104 51
	104 48
	104 43
	104 40
	104 34
	104 29
	105 24
	105 19
	105 16
	105 13
	105 9
	105 6
	105 3
	107 4
.PEN_UP
.PEN_DOWN
	95 31
	98 33
	101 34
	104 35
	108 38
	114 38
	117 38
	120 39
	123 38
	124 35
	124 32
	124 29
	124 26
	123 23
	122 20
	122 17
	119 15
	116 11
	113 9
	110 7
	107 6
	103 5
	99 4
	96 4
	95 4
.PEN_UP
.PEN_DOWN
	130 31
	129 28
	129 24
	129 21
	129 16
	129 10
	129 7
	131 4
	134 2
	137 4
	140 6
	143 9
	145 12
	146 15
	147 18
	148 22
	148 26
	149 29
	149 32
	150 35
	150 38
	150 34
	150 30
	150 26
	150 23
	150 19
	151 16
	151 13
	151 9
	152 6
	155 4
	158 6
	160 9
	161 12
	161 15
	162 18
	162 21
	163 24
	164 27
	165 30
	165 33
	168 36
	171 38
	174 39
	176 36
	176 33
	176 30
	176 27
	176 24
	176 20
	175 17
	174 14
	173 11
	172 8
	172 11
	173 15
	175 18
	176 21
	178 24
	179 27
	182 30
	185 32
	188 33
	188 30
	188 27
	188 24
	188 20
	188 17
	188 13
	188 9
	188 6
	188 3
	187 6
	188 9
	189 12
	189 15
	189 18
	191 21
	191 24
	192 27
	192 30
	195 32
	196 36
	199 38
	202 36
	202 33
	202 30
	202 26
	201 22
	201 19
	201 15
	199 11
	199 8
	199 5
	198 3
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	44 38
	48 39
	51 39
	54 40
	57 40
	60 41
	65 43
	68 43
	71 43
	74 44
	77 44
	81 44
	84 44
	85 44
.PEN_UP
.PEN_DOWN
	61 72
	60 68
	60 63
	59 57
	59 52
	59 49
	59 45
	58 42
	58 38
	58 35
	58 32
	58 28
	58 25
	58 19
	59 15
	62 12
	64 9
	67 6
	70 6
	73 7
	77 8
.PEN_UP
.PEN_DOWN
	78 22
	82 25
	85 28
	88 30
	91 32
	94 35
	95 38
	99 40
	102 44
	104 48
	106 52
	106 56
	107 60
	107 64
	107 67
	107 70
	106 73
	103 74
	100 73
	98 70
	97 67
	95 64
	94 57
	94 54
	93 50
	93 45
	93 42
	93 38
	93 35
	93 32
	93 28
	93 23
	93 19
	92 15
	92 12
	92 9
	92 6
	91 3
	90 0
	91 3
	92 6
	93 10
	95 13
	96 16
	98 19
	101 21
	104 23
	108 24
	111 24
	111 21
	111 18
	112 15
	112 12
	112 9
	113 6
	116 4
	119 2
	122 4
	125 6
	127 9
	129 12
	131 15
	132 19
	133 22
	134 25
	134 28
	134 31
	134 34
	131 36
	128 38
	125 36
	122 33
	121 30
	120 26
	120 23
	120 20
	120 17
	121 13
	123 9
	126 7
	130 5
	133 5
	137 5
	140 6
	143 6
	145 6
.PEN_UP
.PEN_DOWN
	143 41
	147 38
	149 34
	151 29
	152 25
	152 18
	152 13
	152 10
	151 7
	149 11
	149 15
	149 18
	150 21
	151 24
	152 28
	155 31
	157 34
	159 37
	162 38
	165 40
	168 41
	171 42
	174 43
	177 40
.PEN_UP
.PEN_DOWN
	174 13
	177 13
	180 13
	184 16
	187 17
	189 20
	191 23
	192 26
	192 29
	193 33
	193 36
	193 39
	190 41
	187 41
	184 39
	181 35
	179 32
	177 28
	174 24
	174 19
	174 16
	174 13
	179 9
	182 9
	185 9
	188 10
	193 11
	196 11
	199 11
	202 11
.PEN_UP
.PEN_DOWN
	96 71
.PEN_UP
.PEN_DOWN
	77 65
	74 67
	70 67
	67 65
	64 64
	60 61
	58 58
	57 55
	60 53
	64 51
	67 51
	71 51
	74 51
	77 50
	80 47
	83 44
	83 41
	80 38
	77 36
	74 36
	70 35
	67 35
	64 34
	61 34
	57 34
	54 34
	51 36
	52 38
.PEN_UP
.PEN_DOWN
	98 60
	98 57
	98 52
	98 48
	98 45
	98 42
	98 38
	99 35
	99 32
	99 29
	99 28
.PEN_UP
.PEN_DOWN
	93 77
	96 76
	99 75
	104 74
.PEN_UP
.PEN_DOWN
	127 52
	125 55
	122 55
	119 55
	116 55
	112 52
	111 47
	112 44
	115 43
	119 44
	120 47
	123 51
	125 54
	127 54
.PEN_UP
.PEN_DOWN
	126 60
	125 57
	125 53
	125 50
	125 47
	126 44
	126 41
	127 37
	128 33
	128 28
	130 23
	131 19
	131 16
	131 12
	131 9
	132 6
	132 3
	130 0
	127 0
	123 1
	120 2
	117 4
	114 5
	109 8
	107 11
	106 14
	108 17
	114 20
.PEN_UP
.PEN_DOWN
	137 45
	135 48
	135 51
	136 54
	138 57
	139 60
	142 61
	145 63
	148 63
	151 62
	152 59
	152 53
	152 49
	151 46
	150 43
	148 40
	145 38
	146 42
	147 46
	148 49
	150 53
	152 57
	156 61
	159 63
	162 65
	165 65
	168 64
	169 61
	169 58
	169 55
	169 51
	169 47
	169 43
	169 40
	168 36
	167 33
	165 30
	165 27
	166 27
.PEN_UP
.PEN_DOWN
	80 40
	79 43
	76 45
	73 45
	70 45
	67 43
	64 40
	63 37
	62 33
	62 29
	62 25
	62 22
	62 19
	64 15
	66 11
	69 9
	72 7
	75 7
	79 8
	82 10
	86 11
.PEN_UP
.PEN_DOWN
	95 42
	97 38
	98 33
	100 29
	101 25
	101 22
	100 19
	98 16
	96 19
	96 22
	96 25
	96 28
	97 32
	98 35
	100 38
	102 41
	106 44
	109 45
	112 45
	116 45
	118 44
.PEN_UP
.PEN_DOWN
	118 43
	117 40
	116 36
	115 32
	115 29
	115 25
	115 22
	116 19
	120 18
	123 18
	127 19
	129 22
	132 25
	132 28
	132 31
	130 35
	128 38
	124 40
	121 40
	118 38
	117 36
.PEN_UP
.PEN_DOWN
	161 46
	156 46
	153 46
	150 44
	146 41
	145 38
	141 36
	140 33
	138 30
	141 29
	144 29
	148 30
	153 31
	156 32
	160 32
	163 31
	164 27
	162 23
	161 20
	159 17
	155 15
	152 13
	148 12
	145 12
	146 12
.PEN_UP
.PEN_DOWN
	180 48
	177 46
	173 44
	171 41
	170 38
	168 35
	168 32
	171 29
	174 29
	177 28
	180 28
	183 29
	188 29
	191 29
	192 26
	192 23
	192 20
	191 17
	190 14
	188 10
	185 7
	181 4
	177 2
	177 0
.PEN_UP
.PEN_DOWN
	64 66
	64 63
	65 60
	65 56
	65 53
	65 49
	66 42
	66 39
	67 35
	67 32
	67 27
	67 23
	67 18
	68 15
	68 12
	68 9
	68 6
	67 3
	67 4
.PEN_UP
.PEN_DOWN
	62 31
	59 31
	56 31
	52 29
	51 26
	48 22
	45 17
	45 14
	45 11
	45 7
	48 4
	49 1
	54 0
	58 0
	61 0
	64 0
	68 1
	71 1
	74 2
.PEN_UP
.PEN_DOWN
	104 33
	101 32
	98 31
	95 29
	91 26
	89 23
	87 19
	87 16
	87 11
	87 8
	88 5
	92 2
	95 1
	99 1
	102 2
	105 2
	109 5
	111 9
	111 12
	111 16
	109 20
	108 24
	105 27
	102 30
	99 30
	96 29
	96 27
.PEN_UP
.PEN_DOWN
	45 27
	47 30
	49 33
	53 36
	56 37
	59 39
	62 39
	64 36
	64 33
	65 30
	65 26
	65 22
	65 19
	65 16
	65 13
	64 10
	62 7
	61 11
	62 14
	62 17
	63 20
	64 23
	65 26
	68 29
	70 32
	73 34
	76 34
	76 31
	77 28
	77 25
	77 21
	77 17
	77 13
	76 9
	76 6
	75 3
	75 6
	75 10
	75 13
	76 16
	77 19
	77 23
	77 26
	77 29
	79 32
	79 35
	82 38
	85 36
	86 32
	86 29
	86 25
	86 21
	86 18
	86 14
	86 11
	85 8
	85 4
	85 1
	85 0
.PEN_UP
.PEN_DOWN
	113 28
	111 31
	108 34
	105 35
	102 35
	99 32
	98 29
	96 24
	95 20
	94 16
	94 13
	94 9
	96 6
	99 5
	102 5
	105 6
	108 6
	111 10
	113 13
	114 16
	115 19
	116 22
	116 25
	116 29
	116 33
	116 36
	116 33
	116 30
	116 27
	117 22
	118 16
	119 12
	120 9
	122 6
	124 3
	127 2
	127 3
.PEN_UP
.PEN_DOWN
	147 39
	144 39
	141 39
	138 36
	136 32
	134 27
	134 23
	134 19
	134 16
	134 12
	134 9
	136 6
	137 3
	140 2
	143 1
	147 2
	150 5
	153 7
	156 9
	159 12
	162 16
	166 19
	166 23
	169 24
	171 28
	174 32
	177 37
	178 41
	180 44
	183 50
	183 53
	183 56
	185 60
